config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,audit_strict_voting_clean,strict_voting_clean,audit_synthetic_vote_count,audit_strict_bad_count,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_id,agent_index,model,model_short,role,elo,final_utility
481,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0481_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0481_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed1,SUCCESS,2026-04-27T17:30:01.134028,2026-04-27T18:24:37.523400,3276.389372,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1688547,1.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,False,False,6,142,246,14,12,0,0,Agent_4,4,gpt-5-nano,GPT-5-nano,baseline,1337,26.0
481,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0481_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0481_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed1,SUCCESS,2026-04-27T17:30:01.134028,2026-04-27T18:24:37.523400,3276.389372,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1688547,1.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,False,False,6,142,246,14,12,0,0,Agent_5,5,gpt-5-nano,GPT-5-nano,baseline,1337,25.0
481,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0481_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0481_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed1,SUCCESS,2026-04-27T17:30:01.134028,2026-04-27T18:24:37.523400,3276.389372,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1688547,1.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,False,False,6,142,246,14,12,0,0,Agent_6,6,gpt-5-nano,GPT-5-nano,baseline,1337,0.0
482,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed2,SUCCESS,2026-04-27T17:31:03.002808,2026-04-27T19:18:17.344787,6434.341979,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2037145618,2.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,2,False,False,0,218,388,19,0,1,0,Agent_1,1,claude-opus-4-6-thinking,Opus 4.6 Thinking,adversary,1504,54.0
482,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed2,SUCCESS,2026-04-27T17:31:03.002808,2026-04-27T19:18:17.344787,6434.341979,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2037145618,2.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,2,False,False,0,218,388,19,0,1,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,61.2
482,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed2,SUCCESS,2026-04-27T17:31:03.002808,2026-04-27T19:18:17.344787,6434.341979,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2037145618,2.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,2,False,False,0,218,388,19,0,1,0,Agent_3,3,gpt-5-nano,GPT-5-nano,baseline,1337,37.800000000000004
482,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed2,SUCCESS,2026-04-27T17:31:03.002808,2026-04-27T19:18:17.344787,6434.341979,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2037145618,2.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,2,False,False,0,218,388,19,0,1,0,Agent_4,4,gpt-5-nano,GPT-5-nano,baseline,1337,56.7
482,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed2,SUCCESS,2026-04-27T17:31:03.002808,2026-04-27T19:18:17.344787,6434.341979,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2037145618,2.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,2,False,False,0,218,388,19,0,1,0,Agent_5,5,gpt-5-nano,GPT-5-nano,baseline,1337,50.4
482,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0482_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_first_seed2,SUCCESS,2026-04-27T17:31:03.002808,2026-04-27T19:18:17.344787,6434.341979,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,2037145618,2.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,2,False,False,0,218,388,19,0,1,0,Agent_6,6,gpt-5-nano,GPT-5-nano,baseline,1337,32.4
483,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed1,SUCCESS,2026-04-27T17:32:44.612231,2026-04-27T18:27:11.796076,3267.183845,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,174206959,1.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,70,124,6,0,0,0,Agent_1,1,gpt-5-nano,GPT-5-nano,baseline,1337,44.0
483,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed1,SUCCESS,2026-04-27T17:32:44.612231,2026-04-27T18:27:11.796076,3267.183845,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,174206959,1.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,70,124,6,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,41.0
483,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed1,SUCCESS,2026-04-27T17:32:44.612231,2026-04-27T18:27:11.796076,3267.183845,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,174206959,1.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,70,124,6,0,0,0,Agent_3,3,gpt-5-nano,GPT-5-nano,baseline,1337,66.0
483,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed1,SUCCESS,2026-04-27T17:32:44.612231,2026-04-27T18:27:11.796076,3267.183845,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,174206959,1.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,70,124,6,0,0,0,Agent_4,4,gpt-5-nano,GPT-5-nano,baseline,1337,34.0
483,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed1,SUCCESS,2026-04-27T17:32:44.612231,2026-04-27T18:27:11.796076,3267.183845,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,174206959,1.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,70,124,6,0,0,0,Agent_5,5,gpt-5-nano,GPT-5-nano,baseline,1337,57.0
483,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0483_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed1,SUCCESS,2026-04-27T17:32:44.612231,2026-04-27T18:27:11.796076,3267.183845,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,174206959,1.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,70,124,6,0,0,0,Agent_6,6,claude-opus-4-6-thinking,Opus 4.6 Thinking,adversary,1504,72.0
484,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed2,SUCCESS,2026-04-27T17:54:54.434300,2026-04-27T19:45:10.063789,6615.629489,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1027942748,2.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,2,False,False,0,236,416,22,0,0,0,Agent_1,1,gpt-5-nano,GPT-5-nano,baseline,1337,62.1
484,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed2,SUCCESS,2026-04-27T17:54:54.434300,2026-04-27T19:45:10.063789,6615.629489,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1027942748,2.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,2,False,False,0,236,416,22,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,55.800000000000004
484,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed2,SUCCESS,2026-04-27T17:54:54.434300,2026-04-27T19:45:10.063789,6615.629489,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1027942748,2.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,2,False,False,0,236,416,22,0,0,0,Agent_3,3,gpt-5-nano,GPT-5-nano,baseline,1337,59.4
484,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed2,SUCCESS,2026-04-27T17:54:54.434300,2026-04-27T19:45:10.063789,6615.629489,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1027942748,2.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,2,False,False,0,236,416,22,0,0,0,Agent_4,4,gpt-5-nano,GPT-5-nano,baseline,1337,36.0
484,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed2,SUCCESS,2026-04-27T17:54:54.434300,2026-04-27T19:45:10.063789,6615.629489,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1027942748,2.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,2,False,False,0,236,416,22,0,0,0,Agent_5,5,gpt-5-nano,GPT-5-nano,baseline,1337,42.300000000000004
484,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0484_game1_homogeneous_adversary_n6_comp_0p25_claude_opus_4_6_thinking_last_seed2,SUCCESS,2026-04-27T17:54:54.434300,2026-04-27T19:45:10.063789,6615.629489,game1,item_allocation,homogeneous_adversary,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1027942748,2.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,2,False,False,0,236,416,22,0,0,0,Agent_6,6,claude-opus-4-6-thinking,Opus 4.6 Thinking,adversary,1504,54.0
485,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0485_game1_heterogeneous_random_n6_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0485_game1_heterogeneous_random_n6_comp_0p25_run01,SUCCESS,2026-04-27T17:56:14.752491,2026-04-27T19:32:26.478367,5771.725876,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,418220018,,1.0,1269959851.0,,,sampled_random_order,768,True,True,1,False,False,6,42,33,0,12,28,2,Agent_1,1,claude-sonnet-4-20250514,Sonnet 4,heterogeneous_random_agent,1389,55.0
485,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0485_game1_heterogeneous_random_n6_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0485_game1_heterogeneous_random_n6_comp_0p25_run01,SUCCESS,2026-04-27T17:56:14.752491,2026-04-27T19:32:26.478367,5771.725876,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,418220018,,1.0,1269959851.0,,,sampled_random_order,768,True,True,1,False,False,6,42,33,0,12,28,2,Agent_2,2,gpt-5-nano-high,GPT-5-nano,heterogeneous_random_agent,1337,51.0
485,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0485_game1_heterogeneous_random_n6_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0485_game1_heterogeneous_random_n6_comp_0p25_run01,SUCCESS,2026-04-27T17:56:14.752491,2026-04-27T19:32:26.478367,5771.725876,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,418220018,,1.0,1269959851.0,,,sampled_random_order,768,True,True,1,False,False,6,42,33,0,12,28,2,Agent_3,3,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,heterogeneous_random_agent,1322,30.0
485,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0485_game1_heterogeneous_random_n6_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0485_game1_heterogeneous_random_n6_comp_0p25_run01,SUCCESS,2026-04-27T17:56:14.752491,2026-04-27T19:32:26.478367,5771.725876,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,418220018,,1.0,1269959851.0,,,sampled_random_order,768,True,True,1,False,False,6,42,33,0,12,28,2,Agent_4,4,amazon-nova-pro-v1.0,Nova Pro,heterogeneous_random_agent,1290,52.0
485,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0485_game1_heterogeneous_random_n6_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0485_game1_heterogeneous_random_n6_comp_0p25_run01,SUCCESS,2026-04-27T17:56:14.752491,2026-04-27T19:32:26.478367,5771.725876,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,418220018,,1.0,1269959851.0,,,sampled_random_order,768,True,True,1,False,False,6,42,33,0,12,28,2,Agent_5,5,command-r-plus-08-2024,Command R+,heterogeneous_random_agent,1276,35.0
485,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0485_game1_heterogeneous_random_n6_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0485_game1_heterogeneous_random_n6_comp_0p25_run01,SUCCESS,2026-04-27T17:56:14.752491,2026-04-27T19:32:26.478367,5771.725876,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,418220018,,1.0,1269959851.0,,,sampled_random_order,768,True,True,1,False,False,6,42,33,0,12,28,2,Agent_6,6,deepseek-r1-0528,DeepSeek R1-0528,heterogeneous_random_agent,1422,87.0
486,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0486_game1_heterogeneous_random_n6_comp_0p25_run02/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0486_game1_heterogeneous_random_n6_comp_0p25_run02,SUCCESS,2026-04-27T17:57:20.067102,2026-04-27T17:59:56.244331,156.177229,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1942952755,,2.0,963865450.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,27,0,Agent_1,1,amazon-nova-micro-v1.0,Nova Micro,heterogeneous_random_agent,1240,51.0
486,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0486_game1_heterogeneous_random_n6_comp_0p25_run02/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0486_game1_heterogeneous_random_n6_comp_0p25_run02,SUCCESS,2026-04-27T17:57:20.067102,2026-04-27T17:59:56.244331,156.177229,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1942952755,,2.0,963865450.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,27,0,Agent_2,2,claude-sonnet-4-20250514,Sonnet 4,heterogeneous_random_agent,1389,35.0
486,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0486_game1_heterogeneous_random_n6_comp_0p25_run02/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0486_game1_heterogeneous_random_n6_comp_0p25_run02,SUCCESS,2026-04-27T17:57:20.067102,2026-04-27T17:59:56.244331,156.177229,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1942952755,,2.0,963865450.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,27,0,Agent_3,3,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,heterogeneous_random_agent,1322,24.0
486,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0486_game1_heterogeneous_random_n6_comp_0p25_run02/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0486_game1_heterogeneous_random_n6_comp_0p25_run02,SUCCESS,2026-04-27T17:57:20.067102,2026-04-27T17:59:56.244331,156.177229,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1942952755,,2.0,963865450.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,27,0,Agent_4,4,amazon-nova-pro-v1.0,Nova Pro,heterogeneous_random_agent,1290,58.0
486,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0486_game1_heterogeneous_random_n6_comp_0p25_run02/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0486_game1_heterogeneous_random_n6_comp_0p25_run02,SUCCESS,2026-04-27T17:57:20.067102,2026-04-27T17:59:56.244331,156.177229,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1942952755,,2.0,963865450.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,27,0,Agent_5,5,gemma-3-27b-it,Gemma 3 27B,heterogeneous_random_agent,1365,40.0
486,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0486_game1_heterogeneous_random_n6_comp_0p25_run02/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0486_game1_heterogeneous_random_n6_comp_0p25_run02,SUCCESS,2026-04-27T17:57:20.067102,2026-04-27T17:59:56.244331,156.177229,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1942952755,,2.0,963865450.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,27,0,Agent_6,6,gpt-4o-mini-2024-07-18,GPT-4o mini,heterogeneous_random_agent,1317,51.0
489,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0489_game1_heterogeneous_random_n6_comp_0p25_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0489_game1_heterogeneous_random_n6_comp_0p25_run05,SUCCESS,2026-04-27T18:00:44.242741,2026-04-27T18:54:27.783100,3223.540359,game1,item_allocation,heterogeneous_random,6,15,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,272418223,,5.0,1894603887.0,,,sampled_random_order,768,True,True,1,False,False,6,11,4,0,12,9,0,Agent_1,1,gpt-5.4-high,GPT-5.4 High,heterogeneous_random_agent,1484,74.0
