config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,audit_strict_voting_clean,strict_voting_clean,audit_synthetic_vote_count,audit_strict_bad_count,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_id,agent_index,model,model_short,role,elo,final_utility
208,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0208_game1_heterogeneous_random_n2_comp_1p0_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0208_game1_heterogeneous_random_n2_comp_1p0_run18,SUCCESS,2026-04-27T10:46:05.463889,2026-04-27T10:47:38.266190,92.802301,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,944438026,,18.0,1824134641.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_1,1,o3-mini-high,o3-mini-high,heterogeneous_random_agent,1363,65.7
208,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0208_game1_heterogeneous_random_n2_comp_1p0_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0208_game1_heterogeneous_random_n2_comp_1p0_run18,SUCCESS,2026-04-27T10:46:05.463889,2026-04-27T10:47:38.266190,92.802301,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,944438026,,18.0,1824134641.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-4o-2024-05-13,GPT-4o,heterogeneous_random_agent,1345,24.3
209,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0209_game1_heterogeneous_random_n2_comp_1p0_run19/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0209_game1_heterogeneous_random_n2_comp_1p0_run19,SUCCESS,2026-04-27T10:47:46.171333,2026-04-27T10:48:37.323514,51.152181,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,578843037,,19.0,188231415.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-sonnet-4-20250514,Sonnet 4,heterogeneous_random_agent,1389,52.0
209,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0209_game1_heterogeneous_random_n2_comp_1p0_run19/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0209_game1_heterogeneous_random_n2_comp_1p0_run19,SUCCESS,2026-04-27T10:47:46.171333,2026-04-27T10:48:37.323514,51.152181,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,578843037,,19.0,188231415.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,amazon-nova-micro-v1.0,Nova Micro,heterogeneous_random_agent,1240,48.0
210,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0210_game1_heterogeneous_random_n2_comp_1p0_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0210_game1_heterogeneous_random_n2_comp_1p0_run20,SUCCESS,2026-04-27T10:48:48.795633,2026-04-27T10:49:45.043827,56.248194,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,1397384008,,20.0,535244218.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-4o-mini-2024-07-18,GPT-4o mini,heterogeneous_random_agent,1317,69.0
210,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0210_game1_heterogeneous_random_n2_comp_1p0_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0210_game1_heterogeneous_random_n2_comp_1p0_run20,SUCCESS,2026-04-27T10:48:48.795633,2026-04-27T10:49:45.043827,56.248194,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,1397384008,,20.0,535244218.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,amazon-nova-micro-v1.0,Nova Micro,heterogeneous_random_agent,1240,31.0
222,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0222_game1_homogeneous_adversary_n4_comp_0p0_claude_sonnet_4_20250514_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0222_game1_homogeneous_adversary_n4_comp_0p0_claude_sonnet_4_20250514_first_seed2,SUCCESS,2026-04-27T11:08:56.720975,2026-04-27T11:10:38.056562,101.335587,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1298139574,2.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-sonnet-4-20250514,Sonnet 4,adversary,1389,100.0
222,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0222_game1_homogeneous_adversary_n4_comp_0p0_claude_sonnet_4_20250514_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0222_game1_homogeneous_adversary_n4_comp_0p0_claude_sonnet_4_20250514_first_seed2,SUCCESS,2026-04-27T11:08:56.720975,2026-04-27T11:10:38.056562,101.335587,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1298139574,2.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,100.0
222,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0222_game1_homogeneous_adversary_n4_comp_0p0_claude_sonnet_4_20250514_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0222_game1_homogeneous_adversary_n4_comp_0p0_claude_sonnet_4_20250514_first_seed2,SUCCESS,2026-04-27T11:08:56.720975,2026-04-27T11:10:38.056562,101.335587,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1298139574,2.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_3,3,gpt-5-nano,GPT-5-nano,baseline,1337,100.0
222,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0222_game1_homogeneous_adversary_n4_comp_0p0_claude_sonnet_4_20250514_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0222_game1_homogeneous_adversary_n4_comp_0p0_claude_sonnet_4_20250514_first_seed2,SUCCESS,2026-04-27T11:08:56.720975,2026-04-27T11:10:38.056562,101.335587,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1298139574,2.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_4,4,gpt-5-nano,GPT-5-nano,baseline,1337,100.0
233,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0233_game1_heterogeneous_random_n4_comp_0p0_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0233_game1_heterogeneous_random_n4_comp_0p0_run01,SUCCESS,2026-04-27T11:44:31.470811,2026-04-27T11:46:41.727026,130.256215,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1279010065,,1.0,668197795.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,heterogeneous_random_agent,1478,100.0
233,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0233_game1_heterogeneous_random_n4_comp_0p0_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0233_game1_heterogeneous_random_n4_comp_0p0_run01,SUCCESS,2026-04-27T11:44:31.470811,2026-04-27T11:46:41.727026,130.256215,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1279010065,,1.0,668197795.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,heterogeneous_random_agent,1474,100.0
233,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0233_game1_heterogeneous_random_n4_comp_0p0_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0233_game1_heterogeneous_random_n4_comp_0p0_run01,SUCCESS,2026-04-27T11:44:31.470811,2026-04-27T11:46:41.727026,130.256215,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1279010065,,1.0,668197795.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_3,3,claude-sonnet-4-20250514,Sonnet 4,heterogeneous_random_agent,1389,100.0
233,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0233_game1_heterogeneous_random_n4_comp_0p0_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0233_game1_heterogeneous_random_n4_comp_0p0_run01,SUCCESS,2026-04-27T11:44:31.470811,2026-04-27T11:46:41.727026,130.256215,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1279010065,,1.0,668197795.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_4,4,claude-opus-4-6-thinking,Opus 4.6 Thinking,heterogeneous_random_agent,1504,100.0
237,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0237_game1_heterogeneous_random_n4_comp_0p0_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0237_game1_heterogeneous_random_n4_comp_0p0_run05,SUCCESS,2026-04-27T11:51:11.952058,2026-04-27T11:53:11.424416,119.472358,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1027125197,,5.0,1121922328.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-opus-4-6,Opus 4.6,heterogeneous_random_agent,1499,100.0
237,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0237_game1_heterogeneous_random_n4_comp_0p0_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0237_game1_heterogeneous_random_n4_comp_0p0_run05,SUCCESS,2026-04-27T11:51:11.952058,2026-04-27T11:53:11.424416,119.472358,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1027125197,,5.0,1121922328.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,claude-3-haiku-20240307,Claude 3 Haiku,heterogeneous_random_agent,1260,100.0
237,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0237_game1_heterogeneous_random_n4_comp_0p0_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0237_game1_heterogeneous_random_n4_comp_0p0_run05,SUCCESS,2026-04-27T11:51:11.952058,2026-04-27T11:53:11.424416,119.472358,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1027125197,,5.0,1121922328.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_3,3,claude-opus-4-6-thinking,Opus 4.6 Thinking,heterogeneous_random_agent,1504,100.0
237,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0237_game1_heterogeneous_random_n4_comp_0p0_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0237_game1_heterogeneous_random_n4_comp_0p0_run05,SUCCESS,2026-04-27T11:51:11.952058,2026-04-27T11:53:11.424416,119.472358,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1027125197,,5.0,1121922328.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_4,4,claude-opus-4-5-20251101,Opus 4.5,heterogeneous_random_agent,1468,100.0
243,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0243_game1_heterogeneous_random_n4_comp_0p0_run11/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0243_game1_heterogeneous_random_n4_comp_0p0_run11,SUCCESS,2026-04-27T12:05:22.386264,2026-04-27T12:09:09.006608,226.620344,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1789924138,,11.0,613819631.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-opus-4-6-thinking,Opus 4.6 Thinking,heterogeneous_random_agent,1504,100.0
243,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0243_game1_heterogeneous_random_n4_comp_0p0_run11/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0243_game1_heterogeneous_random_n4_comp_0p0_run11,SUCCESS,2026-04-27T12:05:22.386264,2026-04-27T12:09:09.006608,226.620344,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1789924138,,11.0,613819631.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,command-r-plus-08-2024,Command R+,heterogeneous_random_agent,1276,100.0
243,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0243_game1_heterogeneous_random_n4_comp_0p0_run11/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0243_game1_heterogeneous_random_n4_comp_0p0_run11,SUCCESS,2026-04-27T12:05:22.386264,2026-04-27T12:09:09.006608,226.620344,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1789924138,,11.0,613819631.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_3,3,qwen3-max-preview,Qwen3 Max,heterogeneous_random_agent,1435,100.0
243,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0243_game1_heterogeneous_random_n4_comp_0p0_run11/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0243_game1_heterogeneous_random_n4_comp_0p0_run11,SUCCESS,2026-04-27T12:05:22.386264,2026-04-27T12:09:09.006608,226.620344,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.00,0.0,0.0,0.0,0.5,0.5,0.5,1789924138,,11.0,613819631.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_4,4,o3-mini-high,o3-mini-high,heterogeneous_random_agent,1363,100.0
286,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0286_game1_heterogeneous_random_n4_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0286_game1_heterogeneous_random_n4_comp_0p25_run12,SUCCESS,2026-04-27T12:54:33.899830,2026-04-27T13:00:07.146385,333.246555,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1516806490,,12.0,1981328392.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,o3-mini-high,o3-mini-high,heterogeneous_random_agent,1363,53.0
286,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0286_game1_heterogeneous_random_n4_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0286_game1_heterogeneous_random_n4_comp_0p25_run12,SUCCESS,2026-04-27T12:54:33.899830,2026-04-27T13:00:07.146385,333.246555,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1516806490,,12.0,1981328392.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-5.4-high,GPT-5.4 High,heterogeneous_random_agent,1484,77.0
286,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0286_game1_heterogeneous_random_n4_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0286_game1_heterogeneous_random_n4_comp_0p25_run12,SUCCESS,2026-04-27T12:54:33.899830,2026-04-27T13:00:07.146385,333.246555,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1516806490,,12.0,1981328392.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_3,3,qwen3-max-preview,Qwen3 Max,heterogeneous_random_agent,1435,68.0
286,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0286_game1_heterogeneous_random_n4_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0286_game1_heterogeneous_random_n4_comp_0p25_run12,SUCCESS,2026-04-27T12:54:33.899830,2026-04-27T13:00:07.146385,333.246555,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1516806490,,12.0,1981328392.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_4,4,claude-opus-4-6-thinking,Opus 4.6 Thinking,heterogeneous_random_agent,1504,70.0
292,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0292_game1_heterogeneous_random_n4_comp_0p25_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0292_game1_heterogeneous_random_n4_comp_0p25_run18,SUCCESS,2026-04-27T13:00:12.326219,2026-04-27T13:09:11.989983,539.663764,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,659692079,,18.0,1514864560.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-haiku-4-5-20251001,Haiku 4.5,heterogeneous_random_agent,1407,74.7
292,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0292_game1_heterogeneous_random_n4_comp_0p25_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0292_game1_heterogeneous_random_n4_comp_0p25_run18,SUCCESS,2026-04-27T13:00:12.326219,2026-04-27T13:09:11.989983,539.663764,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,659692079,,18.0,1514864560.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_2,2,deepseek-v3,DeepSeek V3,heterogeneous_random_agent,1358,54.9
292,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0292_game1_heterogeneous_random_n4_comp_0p25_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0292_game1_heterogeneous_random_n4_comp_0p25_run18,SUCCESS,2026-04-27T13:00:12.326219,2026-04-27T13:09:11.989983,539.663764,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,659692079,,18.0,1514864560.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_3,3,claude-opus-4-5-20251101,Opus 4.5,heterogeneous_random_agent,1468,58.5
292,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0292_game1_heterogeneous_random_n4_comp_0p25_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0292_game1_heterogeneous_random_n4_comp_0p25_run18,SUCCESS,2026-04-27T13:00:12.326219,2026-04-27T13:09:11.989983,539.663764,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,659692079,,18.0,1514864560.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_4,4,claude-3-haiku-20240307,Claude 3 Haiku,heterogeneous_random_agent,1260,48.6
325,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0325_game1_heterogeneous_random_n4_comp_0p5_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0325_game1_heterogeneous_random_n4_comp_0p5_run09,SUCCESS,2026-04-27T13:48:04.414311,2026-04-27T13:57:06.931693,542.517382,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1110249672,,9.0,1660940241.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,heterogeneous_random_agent,1474,45.0
325,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0325_game1_heterogeneous_random_n4_comp_0p5_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0325_game1_heterogeneous_random_n4_comp_0p5_run09,SUCCESS,2026-04-27T13:48:04.414311,2026-04-27T13:57:06.931693,542.517382,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1110249672,,9.0,1660940241.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_2,2,amazon-nova-pro-v1.0,Nova Pro,heterogeneous_random_agent,1290,43.2
325,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0325_game1_heterogeneous_random_n4_comp_0p5_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0325_game1_heterogeneous_random_n4_comp_0p5_run09,SUCCESS,2026-04-27T13:48:04.414311,2026-04-27T13:57:06.931693,542.517382,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1110249672,,9.0,1660940241.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_3,3,claude-sonnet-4-20250514,Sonnet 4,heterogeneous_random_agent,1389,46.800000000000004
325,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0325_game1_heterogeneous_random_n4_comp_0p5_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0325_game1_heterogeneous_random_n4_comp_0p5_run09,SUCCESS,2026-04-27T13:48:04.414311,2026-04-27T13:57:06.931693,542.517382,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1110249672,,9.0,1660940241.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_4,4,claude-opus-4-5-20251101,Opus 4.5,heterogeneous_random_agent,1468,48.6
335,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0335_game1_heterogeneous_random_n4_comp_0p5_run19/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0335_game1_heterogeneous_random_n4_comp_0p5_run19,SUCCESS,2026-04-27T14:05:29.267301,2026-04-27T14:08:36.600847,187.333546,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1082846552,,19.0,1173157842.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,llama-3.3-70b-instruct,Llama 3.3 70B,heterogeneous_random_agent,1318,65.0
335,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0335_game1_heterogeneous_random_n4_comp_0p5_run19/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0335_game1_heterogeneous_random_n4_comp_0p5_run19,SUCCESS,2026-04-27T14:05:29.267301,2026-04-27T14:08:36.600847,187.333546,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1082846552,,19.0,1173157842.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,command-r-plus-08-2024,Command R+,heterogeneous_random_agent,1276,31.0
