config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,strict_voting_clean,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_count_in_result,model_list,unique_model_count,utility_count,utility_min,utility_max,utility_range,mean_utility,sum_utility,utility_variance,utility_std,utility_gini,utility_gini_raw,utility_gini_corrected,utility_gini_correction_factor,utility_gini_small_n_corrected,payoff_elo_fit_agent_count,payoff_elo_slope,payoff_elo_slope_per_100_elo,payoff_elo_abs_slope,payoff_elo_abs_slope_per_100_elo,payoff_elo_intercept,payoff_elo_r_squared,payoff_elo_correlation,elo_variance,elo_std,elo_min,elo_max,adversary_elo,adversary_utility,baseline_mean_utility,baseline_sum_utility,baseline_agent_count
1459,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1459_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1459_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run09,SUCCESS,2026-04-29T19:13:39.378919,2026-04-29T19:20:06.453189,387.07427,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=-0.191, theta=0.80",-0.15304454606044765,0.95,-0.19130568257555955,0.8,0.5,0.5,519333115,,9,541109248,,,sampled_random_order,,True,True,1,True,0,0,0,0,2,6,gpt-5.2-chat-latest-20260210+gpt-4.1-nano-2025-04-14+claude-opus-4-5-20251101-thinking-32k+gpt-4o-2024-05-13+claude-sonnet-4-20250514+o3-mini-high,6,6,52.410000000000004,89.82,37.40999999999999,76.16833333333334,457.01,155.9686472222222,12.488740818121824,0.10499989059320364,0.0874999088276697,0.10499989059320364,1.2,True,6,0.10744945614738914,10.744945614738914,0.10744945614738914,10.744945614738914,-73.74156623496572,0.27165280373506917,0.5212032269039301,3669.805555555555,60.5789200593371,1322,1478,,,,,0
1460,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1460_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run10/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1460_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run10,SUCCESS,2026-04-29T19:14:10.472618,2026-04-29T19:25:52.497028,702.02441,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=-0.191, theta=0.80",-0.15304454606044765,0.95,-0.19130568257555955,0.8,0.5,0.5,813833494,,10,1273136598,,,sampled_random_order,,True,True,2,True,0,0,0,0,2,6,claude-sonnet-4-20250514+claude-haiku-4-5-20251001+gemini-3.1-pro+gpt-5.2-chat-latest-20260210+command-r-plus-08-2024+o3-mini-high,6,6,57.73500000000001,73.242,15.506999999999998,68.025,408.15000000000003,25.05464099999998,5.005461117619433,0.04510694597574417,0.03758912164645348,0.04510694597574417,1.2,True,6,0.0552642162535807,5.52642162535807,0.0552642162535807,5.52642162535807,-9.409377673975523,0.6466094179595907,0.8041202758043047,5304.472222222222,72.83180776434305,1276,1494,,,,,0
1461,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1461_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run11/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1461_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run11,SUCCESS,2026-04-29T19:14:41.895722,2026-04-29T19:20:29.178091,347.282369,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=-0.191, theta=0.80",-0.15304454606044765,0.95,-0.19130568257555955,0.8,0.5,0.5,450764040,,11,8279730,,,sampled_random_order,,True,True,1,True,0,0,0,0,1,6,gemini-3.1-pro+llama-3.3-70b-instruct+gemini-2.5-pro+claude-sonnet-4-20250514+gpt-4o-2024-05-13+gpt-4o-mini-2024-07-18,6,6,64.05000000000001,89.2,25.14999999999999,75.29833333333333,451.79,58.138280555555525,7.624846264388255,0.06561012859957058,0.054675107166308815,0.06561012859957058,1.2,True,6,0.03520100581289645,3.520100581289645,0.03520100581289645,3.520100581289645,26.539073448169614,0.09441318007165689,0.3072672779058263,4429.805555555555,66.55678444422894,1317,1494,,,,,0
1462,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1462_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1462_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run12,SUCCESS,2026-04-29T19:14:41.973222,2026-04-29T19:29:51.121084,909.147862,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=-0.191, theta=0.80",-0.15304454606044765,0.95,-0.19130568257555955,0.8,0.5,0.5,95445754,,12,1822001524,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,6,gpt-5.4-high+gpt-5.2-chat-latest-20260210+gpt-4o-mini-2024-07-18+deepseek-r1-0528+gemini-2.5-pro+gemini-3.1-pro,6,6,63.41,85.16,21.75,75.01,450.06,55.83126666666666,7.472032298288509,0.06652446340487936,0.05543705283739946,0.06652446340487936,1.2,True,6,0.0346491529697637,3.46491529697637,0.0346491529697637,3.46491529697637,25.09789514705543,0.07817034826632108,0.27958960686391837,3635.25,60.2930344235551,1317,1494,,,,,0
1464,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1464_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run14/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1464_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run14,SUCCESS,2026-04-29T19:15:14.279206,2026-04-29T19:30:09.104736,894.82553,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=-0.191, theta=0.80",-0.15304454606044765,0.95,-0.19130568257555955,0.8,0.5,0.5,1672165216,,14,1293793804,,,sampled_random_order,,True,True,1,True,0,0,0,0,2,6,gpt-5.4-high+deepseek-r1-0528+claude-opus-4-5-20251101-thinking-32k+claude-haiku-4-5-20251001+gpt-4.1-nano-2025-04-14+claude-3-haiku-20240307,6,6,65.66000000000001,91.63,25.969999999999985,73.39333333333333,440.35999999999996,70.75538888888886,8.411622250724818,0.06297574711599596,0.052479789263329975,0.06297574711599596,1.2,True,6,0.0698112148160304,6.981121481603041,0.0698112148160304,6.981121481603041,-23.981676132559777,0.4429974912787912,0.6655805670831979,6431.472222222222,80.19646016017305,1260,1484,,,,,0
1465,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1465_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run15/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1465_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run15,SUCCESS,2026-04-29T19:15:44.540811,2026-04-29T19:23:55.225351,490.68454,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=-0.191, theta=0.80",-0.15304454606044765,0.95,-0.19130568257555955,0.8,0.5,0.5,1195813428,,15,467317970,,,sampled_random_order,,True,True,1,True,0,0,0,0,1,6,claude-opus-4-6-thinking+qwen3-max-preview+gemini-3.1-pro+gpt-4o-mini-2024-07-18+amazon-nova-pro-v1.0+claude-3-haiku-20240307,6,6,62.949999999999996,88.07,25.119999999999997,75.695,454.16999999999996,99.67585833333332,9.9837797618604,0.08628046766629237,0.0719003897219103,0.08628046766629237,1.2,True,6,0.08964947692591613,8.964947692591613,0.08964947692591613,8.964947692591613,-48.320109747517314,0.7767425823479339,0.8813300076293408,9633.222222222223,98.14897973092854,1260,1504,,,,,0
1466,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1466_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run16/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1466_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run16,SUCCESS,2026-04-29T19:19:30.205306,2026-04-29T19:31:16.573658,706.368352,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=-0.191, theta=0.80",-0.15304454606044765,0.95,-0.19130568257555955,0.8,0.5,0.5,2069883863,,16,1597370951,,,sampled_random_order,,True,True,2,True,0,0,0,0,2,6,gpt-4.1-nano-2025-04-14+claude-haiku-4-5-20251001+deepseek-v3+claude-opus-4-5-20251101+command-r-plus-08-2024+gemini-3.1-pro,6,6,61.38900000000001,77.634,16.24499999999999,67.8495,407.09700000000004,25.023071249999973,5.002306592962888,0.04652797736166072,0.0387733144680506,0.04652797736166072,1.2,True,6,0.04745972259082854,4.745972259082854,0.04745972259082854,4.745972259082854,1.9991349052253966,0.5370156730524862,0.7328135322525701,5965.916666666667,77.23934662247387,1276,1494,,,,,0
1467,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1467_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run17/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1467_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run17,SUCCESS,2026-04-29T19:20:01.492548,2026-04-29T19:27:22.126675,440.634127,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=-0.191, theta=0.80",-0.15304454606044765,0.95,-0.19130568257555955,0.8,0.5,0.5,289167077,,17,629608890,,,sampled_random_order,,True,True,1,True,0,0,0,0,1,6,amazon-nova-pro-v1.0+claude-opus-4-6+claude-3-haiku-20240307+command-r-plus-08-2024+gpt-5.2-chat-latest-20260210+gemini-3.1-pro,6,6,65.66,78.34,12.680000000000007,72.67666666666668,436.06000000000006,18.60662222222223,4.31353940775116,0.04013209191395681,0.03344340992829734,0.04013209191395681,1.2,True,6,0.02477774630925841,2.477774630925841,0.02477774630925841,2.477774630925841,38.413173145347166,0.38510725894620346,0.6205701080024739,11671.47222222222,108.03458808280902,1260,1499,,,,,0
1468,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1468_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1468_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run18,SUCCESS,2026-04-29T19:20:01.277930,2026-04-29T19:40:38.775754,1237.497824,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=-0.191, theta=0.80",-0.15304454606044765,0.95,-0.19130568257555955,0.8,0.5,0.5,938380936,,18,1046285827,,,sampled_random_order,,True,True,1,False,0,1,0,0,2,6,amazon-nova-pro-v1.0+gpt-5.2-chat-latest-20260210+deepseek-r1-0528+amazon-nova-micro-v1.0+command-r-plus-08-2024+gpt-5.4-high,6,6,58.25,87.58000000000001,29.330000000000013,78.61,471.66,96.99520000000001,9.848614115701762,0.07557138616800238,0.06297615514000199,0.07557138616800238,1.2,True,6,0.02389654591406917,2.389654591406917,0.02389654591406917,2.389654591406917,45.991214827295586,0.05823572576802383,0.2413207943133453,9891.666666666666,99.45685831890461,1240,1484,,,,,0
1469,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1469_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run19/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1469_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run19,SUCCESS,2026-04-29T19:20:01.209388,2026-04-29T19:43:24.751473,1403.542085,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=-0.191, theta=0.80",-0.15304454606044765,0.95,-0.19130568257555955,0.8,0.5,0.5,2049038422,,19,1313983614,,,sampled_random_order,,True,True,2,True,0,0,0,0,1,6,amazon-nova-pro-v1.0+gemini-3.1-pro+amazon-nova-micro-v1.0+claude-opus-4-6-thinking+gemini-2.5-pro+claude-3-haiku-20240307,6,6,51.89400000000001,73.76400000000001,21.869999999999997,64.13400000000001,384.80400000000003,47.49245999999997,6.891477345243179,0.07020301244269807,0.05850251036891506,0.07020301244269807,1.2,True,6,0.03990781027104135,3.990781027104135,0.03990781027104135,3.990781027104135,9.35387910128391,0.4179137143074865,0.6464624616383274,12462.222222222224,111.63432367431723,1240,1504,,,,,0
1470,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1470_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1470_game2_heterogeneous_random_n6_rho_0p19130568257555955_theta_0p8_run20,SUCCESS,2026-04-29T19:20:32.724678,2026-04-29T19:59:55.258920,2362.534242,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=-0.191, theta=0.80",-0.15304454606044765,0.95,-0.19130568257555955,0.8,0.5,0.5,587150821,,20,628382442,,,sampled_random_order,,True,True,2,True,0,0,0,0,2,6,amazon-nova-micro-v1.0+command-r-plus-08-2024+gpt-5.2-chat-latest-20260210+gemini-3.1-pro+claude-opus-4-6-thinking+claude-sonnet-4-20250514,6,6,55.88100000000001,71.33399999999999,15.452999999999982,67.47,404.82,28.199087999999964,5.310281348478625,0.04306803023566023,0.035890025196383527,0.04306803023566023,1.2,True,6,0.020711611758274833,2.0711611758274833,0.020711611758274833,2.0711611758274833,38.539330308983104,0.1692938902147989,0.4114533876574587,11128.805555555555,105.49315406961513,1240,1504,,,,,0
1494,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1494_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run02/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1494_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run02,SUCCESS,2026-04-29T19:21:35.219520,2026-04-29T19:38:26.196327,1010.976807,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=0.900, theta=0.20",0.18000000000000002,0.95,0.9,0.2,0.5,0.5,647989208,,2,1761782920,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,6,gemma-3-27b-it+gpt-5-nano-high+llama-3.3-70b-instruct+deepseek-v3+gpt-4o-2024-05-13+deepseek-r1-0528,6,6,74.91,89.16000000000001,14.250000000000014,81.455,488.73,19.68202500000002,4.436442831819207,0.03609764082417694,0.030081367353480788,0.03609764082417694,1.2,True,6,-0.021643975761391182,-2.1643975761391183,0.021643975761391182,2.1643975761391183,110.83669709608853,0.025203803358882615,-0.15875705766637138,1058.9166666666667,32.540999779765016,1318,1422,,,,,0
1495,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1495_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run03/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1495_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run03,SUCCESS,2026-04-29T19:22:38.537405,2026-04-29T19:28:32.603244,354.065839,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=0.900, theta=0.20",0.18000000000000002,0.95,0.9,0.2,0.5,0.5,968320520,,3,1853009676,,,sampled_random_order,,True,True,1,True,0,0,0,0,3,6,gemini-2.5-pro+claude-opus-4-6+claude-opus-4-5-20251101+claude-haiku-4-5-20251001+gpt-5.2-chat-latest-20260210+gemini-3.1-pro,6,6,82.37,96.76,14.39,91.685,550.11,19.732858333333315,4.44216820182817,0.028012579302321355,0.023343816085267796,0.028012579302321355,1.2,True,6,0.11691863126573591,11.691863126573592,0.11691863126573591,11.691863126573592,-79.67874055848033,0.6725846911752542,0.8201126088381109,970.888888888889,31.159089988138117,1407,1499,,,,,0
1496,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1496_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run04/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1496_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run04,SUCCESS,2026-04-29T19:23:41.182250,2026-04-29T19:29:58.922182,377.739932,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=0.900, theta=0.20",0.18000000000000002,0.95,0.9,0.2,0.5,0.5,587706481,,4,356469573,,,sampled_random_order,,True,True,1,True,0,0,0,0,3,6,qwen3-max-preview+claude-opus-4-5-20251101+gpt-5.2-chat-latest-20260210+claude-opus-4-5-20251101-thinking-32k+claude-sonnet-4-20250514+gemini-2.5-pro,6,6,93.61999999999999,98.70000000000002,5.080000000000027,94.945,569.67,3.1070916666666997,1.762694433719781,0.010641248442080564,0.008867707035067137,0.010641248442080564,1.2,True,6,0.012480142264374706,1.2480142264374705,0.012480142264374706,1.2480142264374705,76.86543390634247,0.04698157623897026,0.21675233848558537,937.2222222222222,30.614085356616847,1389,1478,,,,,0
1497,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1497_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1497_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run05,SUCCESS,2026-04-29T19:24:12.403676,2026-04-29T19:30:01.554602,349.150926,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=0.900, theta=0.20",0.18000000000000002,0.95,0.9,0.2,0.5,0.5,2048317178,,5,1935241959,,,sampled_random_order,,True,True,1,True,0,0,0,0,2,6,llama-3.3-70b-instruct+claude-opus-4-5-20251101+claude-haiku-4-5-20251001+gemini-2.5-pro+deepseek-v3+qwen3-max-preview,6,6,82.37,97.61000000000001,15.240000000000009,94.56666666666668,567.4000000000001,29.950188888888892,5.472676574482444,0.02806485724356715,0.02338738103630596,0.02806485724356715,1.2,True,6,0.07569910288531478,7.569910288531478,0.07569910288531478,7.569910288531478,-11.841038955790815,0.5260710449235364,0.7253075519554015,2749.555555555555,52.43620462576935,1318,1468,,,,,0
1499,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1499_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run07/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1499_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run07,SUCCESS,2026-04-29T19:24:45.725350,2026-04-29T19:35:17.268742,631.543392,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=0.900, theta=0.20",0.18000000000000002,0.95,0.9,0.2,0.5,0.5,1236736023,,7,2103074658,,,sampled_random_order,,True,True,1,True,0,0,0,0,1,6,qwen3-max-preview+gpt-4o-2024-05-13+claude-sonnet-4-20250514+deepseek-r1-0528+o3-mini-high+command-r-plus-08-2024,6,6,87.60999999999999,98.72999999999999,11.120000000000005,94.485,566.91,16.749958333333343,4.092671295539546,0.028445432255560843,0.023704526879634036,0.028445432255560843,1.2,True,6,0.05131459781529302,5.131459781529301,0.05131459781529302,5.131459781529301,24.098476663356376,0.43973911453973424,0.6631282790981957,2797.222222222222,52.8887721754081,1276,1435,,,,,0
1501,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1501_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1501_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run09,SUCCESS,2026-04-29T19:25:17.511656,2026-04-29T19:28:38.476163,200.964507,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=0.900, theta=0.20",0.18000000000000002,0.95,0.9,0.2,0.5,0.5,554786492,,9,1207544549,,,sampled_random_order,,True,True,1,True,0,0,0,0,2,6,claude-sonnet-4-20250514+claude-haiku-4-5-20251001+command-r-plus-08-2024+deepseek-v3+amazon-nova-micro-v1.0+gpt-4o-mini-2024-07-18,6,6,89.91,99.39,9.480000000000004,96.0,576.0,11.926466666666697,3.4534716832003554,0.02253472222222225,0.01877893518518521,0.02253472222222225,1.2,True,6,0.0009260284655877129,0.09260284655877128,0.0009260284655877129,0.09260284655877128,94.76730177422512,0.00025609852784114207,0.01600307869879236,3561.805555555555,59.68086423264626,1240,1407,,,,,0
1502,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1502_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run10/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1502_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run10,SUCCESS,2026-04-29T19:26:25.796706,2026-04-29T19:39:06.145212,760.348506,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=0.900, theta=0.20",0.18000000000000002,0.95,0.9,0.2,0.5,0.5,100118749,,10,1469096169,,,sampled_random_order,,True,True,2,True,0,0,0,0,2,6,claude-opus-4-5-20251101-thinking-32k+claude-opus-4-5-20251101+amazon-nova-pro-v1.0+gpt-4.1-nano-2025-04-14+gpt-4o-mini-2024-07-18+o3-mini-high,6,6,81.261,88.02,6.759,85.64099999999999,513.846,5.040999000000004,2.2452169160239293,0.016218867131397346,0.01351572260949779,0.016218867131397346,1.2,True,6,0.010713369084383854,1.0713369084383855,0.010713369084383854,1.0713369084383855,70.93868649319725,0.12124004048431003,0.34819540560483003,5324.88888888889,72.97183627187196,1290,1474,,,,,0
1503,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1503_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run11/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1503_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run11,SUCCESS,2026-04-29T19:26:25.796717,2026-04-29T19:53:58.918526,1653.121809,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=0.900, theta=0.20",0.18000000000000002,0.95,0.9,0.2,0.5,0.5,1786544171,,11,1171192630,,,sampled_random_order,,True,True,2,True,0,0,0,0,1,6,llama-3.3-70b-instruct+claude-opus-4-5-20251101+deepseek-r1-0528+amazon-nova-micro-v1.0+gpt-4.1-nano-2025-04-14+gpt-4o-2024-05-13,6,6,75.861,88.578,12.716999999999999,83.54400000000001,501.264,17.589087000000017,4.193934548845513,0.03237575409365128,0.026979795078042736,0.03237575409365128,1.2,True,6,0.04676122229460506,4.676122229460506,0.04676122229460506,4.676122229460506,20.299446846546672,0.6838126976849065,0.8269296812213882,5500.583333333333,74.16591759921354,1240,1468,,,,,0
1504,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1504_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1504_game2_heterogeneous_random_n6_rho_0p9_theta_0p2_run12,SUCCESS,2026-04-29T19:27:31.362429,2026-04-29T19:31:29.059333,237.696904,game2,diplomacy,heterogeneous_random,6,5,10,5,"rho=0.900, theta=0.20",0.18000000000000002,0.95,0.9,0.2,0.5,0.5,1548328128,,12,1068639872,,,sampled_random_order,,True,True,1,True,0,0,0,0,2,6,gemini-2.5-pro+claude-3-haiku-20240307+gpt-4o-2024-05-13+claude-sonnet-4-20250514+claude-opus-4-5-20251101+qwen3-max-preview,6,6,94.61999999999998,99.16,4.5400000000000205,97.01499999999999,582.0899999999999,2.972491666666695,1.7240915482266872,0.01181604219278811,0.009846701827323426,0.01181604219278811,1.2,True,6,0.018779671983725377,1.8779671983725377,0.018779671983725377,1.8779671983725377,70.89560621596861,0.601040690703948,0.7752681411640416,5065.805555555556,71.17447263981347,1260,1468,,,,,0
