run_id,reviewer_mode,outcome_class,does_first_position_look_advantaged,private_thinking_available,reflection_available,core_takeaway,review_path,num_mechanisms
config_0938,child_worker,first_gt_last,True,True,False,"The first position was advantaged because Agent_1's early Option A became the shared baseline: it gave Agent_1 Pencil, Agent_2 Stone, Agent_3 Jewel, and small token items to Agents 4 and 5. The last proposal improved Agents 1 and 2 but left Agents 3, 4, and 5 empty, so the raw private votes rejected it despite one contradictory tabulation sentence.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0938.json,6
config_0944,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_5 because the negotiation converged on a one-item-per-agent baseline where Agent_1's early claimed anchor, Jewel, was treated as protected and high-value, while Agent_5 accepted Apple as a small concession. The outcome looks advantaged for the first position, but not from order alone: early baselines failed until private voting and reflections converged on a simple lower-trio split.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0944.json,5
config_0946,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_5 because the final consensus locked Apple to Agent_1 while Agent_5 settled for Stone. Apple was treated as part of the protected anchor set, and Stone-to-Agent_5 became the acceptable compensating lever. The advantage was not automatic: early Apple-plus-Pencil concentration for Agent_1 was vetoed, so the winning edge came from preserving Agent_1's top item while conceding enough Stone/Quill value to avoid a last-position veto.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0946.json,6
config_0962,child_worker,first_gt_last,True,True,False,"The first speaker looked advantaged because Agent_1 immediately anchored the negotiation around keeping Stone, framed all trades as side payments for Stone stability, and the final unanimous package preserved that anchor. The advantage was not from conflict or coercion: preferences were complementary, Agent_2 also received maximum utility, and Agent_3 accepted Jewel while forgoing Apple, leaving the first position ahead of the last by 34.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0962.json,6
config_0964,child_worker,first_eq_last,False,True,False,"The first speaker did not appear advantaged over the last speaker because every agent had a distinct high-value bundle and the accepted allocation gave all three 100 utility. Agent_1 set the early frame around keeping Quill, but Agent_3 publicly completed the mutually efficient Option A by demanding Jewel + Pencil and then accepted only the proposal that preserved that bundle.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0964.json,5
config_0966,child_worker,first_eq_last,False,True,False,"No clear first-position advantage appears. Agent_1 opened by claiming Jewel, but the final accepted allocation gave every agent their 100-value target and was formally proposed by the last speaker, Agent_3. The first and last positions both ended with full utility, so the outcome is better explained by non-overlapping preferences and unanimous Pareto alignment than by speaker order.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0966.json,5
config_0982,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 opened first and anchored on Stone plus Apple, but the negotiation converted that first-position anchor into a narrower claim that Stone alone satisfied Agent_1's core need. Agent_3's last-position Apple+Jewel demand became the consensus baseline, producing final utilities of 35.64 for Agent_1 and 55.08 for Agent_3.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0982.json,6
config_0984,child_worker,first_gt_last,True,True,True,"Agent_1 looks advantaged by moving first because its opening made the high-value Pencil+Quill bundle the stable anchor; the final consensus gave Agent_1 raw 88, discounted to 79.2, while Agent_3, speaking last, preserved only Jewel, discounted to 41.4. The advantage was bounded: Agent_1's attempts to add Jewel or leave Agent_3 empty were rejected.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0984.json,6
config_0986,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_3 because Apple, Agent_1's extreme top item, became the stable anchor of the negotiation. Once Apple-to-Agent_1 was accepted as the credible baseline, the contested bargaining moved to Quill/Jewel/Pencil between Agents 2 and 3. Agent_3 still got its Quill+Pencil target, but that package was worth 42 raw and 37.8 after discount, below Agent_1's Apple payoff of 68 raw and 61.2 after discount.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0986.json,5
config_1002,child_worker,first_gt_last,True,True,True,"The first position was strongly advantaged because Agent_1 immediately made Stone the non-negotiable anchor and every later viable path preserved that early claim. Late rounds improved non-Stone fairness through Option A2, but the final consensus still left the first speaker's core asset intact while other agents fought over discounted residual value.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1002.json,5
config_1004,child_worker,first_gt_last,True,True,True,"The first speaker/position was advantaged because Agent_1 immediately framed Apple as the stable anchor, and every later viable plan preserved that anchor while bargaining over lower levers. The last position, Agent_3, repeatedly needed compensation through Stone plus a lever, but its attempts to improve that share were vulnerable to vetoes by Agent_2 and ultimately converged on the anchor-preserving Option A.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1004.json,4
config_1006,child_worker,first_gt_last,True,True,True,"The first position was strongly advantaged because Agent_1 opened with a Stone+Pencil anchor worth 95 undiscounted to itself, and the whole negotiation treated that bundle as the gating constraint. Later discussion shifted among residual allocations and governance language, but the final accepted allocation still preserved Agent_1's core while Agent_3 settled for Apple.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1006.json,5
config_1022,child_worker,first_gt_last,True,True,True,"The first-position agent benefited from agenda control around Pencil and Quill. Agent_1 named those items as must-haves at the start, then the group repeatedly normalized Plan A, whose final allocation gave Agent_1 the two highest-value items while Agent_3 received only Jewel. Agent_3 could veto weak offers for many rounds, but the late consensus pressure and repeated Plan A framing left the last position with a small discounted payoff.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1022.json,6
config_1024,child_worker,first_gt_last,True,True,False,"Agent_1 looked strongly advantaged by moving first: with identical preferences across agents, it named a baseline that gave itself Jewel plus both filler items, and the later speakers accepted Pencil and Apple while deferring any fight over Jewel to hypothetical later rounds that never occurred.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1024.json,6
config_1026,child_worker,first_lt_last_counterexample,False,True,True,"This is a clear counterexample to a simple first-position advantage. Agent_1 spoke first and successfully anchored Quill, the single highest-valued item, but the final deal gave Agent_1 only Quill while Agent_3 received Jewel+Stone. With identical preferences, Agent_3's bundle was worth 34 versus Agent_1's 29, so the last position finished ahead after the round discount.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1026.json,7
config_1064,child_worker,first_gt_last,True,True,True,"Agent_1 appears positionally advantaged because its opening Jewel-first frame became the repeated Track A default: Jewel to Agent_1, with guardrails for Quill and anchors for others. The final accepted allocation was proposed by Agent_2, so the advantage was agenda and recipient anchoring rather than direct proposer control.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1064.json,4
config_1084,child_worker,first_gt_last,True,True,True,"Agent_1 looks advantaged over Agent_5 because its opening Apple/Pencil demand became the negotiation anchor, and even after fairness pressure stripped Pencil away, Apple stayed locked to Agent_1. Agent_5's early Quill claim was displaced by the consensus Plan B allocation, leaving Agent_5 with Stone.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1084.json,5
config_1104,child_worker,first_gt_last,mixed/unclear,True,True,"The first position beat the last mainly because Agent_1's high-value Quill claim became the stable anchor of the negotiation. But the result is not a clean ordering effect: Agent_5, speaking last, also got its top item and authored the unanimous final proposal; the utility gap mostly reflects Quill being worth 55 to Agent_1 versus Pencil being worth 26 to Agent_5 under the same one-item baseline.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1104.json,5
config_1122,child_worker,first_lt_last_counterexample,False,True,False,"Counterexample: Agent_1 opened and protected Pencil, but Agent_3 finished 21 points ahead because the consensus split gave Agent_3 Quill (100) while Agent_1 received Pencil (79) and gave up its secondary Jewel.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1122.json,5
config_1124,child_worker,first_eq_last,False,True,False,"The first position did not look advantaged over the last position. Agent_1 spoke first and kept Apple, but that was also the efficient maximum-utility allocation for all three agents because Agent_2 and Agent_3 had disjoint top-valued bundles. Agent_3, the last speaker, received Jewel and Stone for 100 utility, submitted the accepted Proposal #3, and had no incentive to contest Apple.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1124.json,6
config_1126,child_worker,first_eq_last,False,True,True,"The first speaker did not materially beat the last speaker. Agent_1 anchored Quill immediately, but Agent_3 established an equally hard Pencil claim, and the final accepted allocation gave both their unique 100-value item with equal discounted utility. The negotiation advantage came less from speaking first than from each endpoint agent having a non-overlapping top item that others learned to protect.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1126.json,6
config_1142,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_3 because the final consensus preserved Agent_1's first-round Quill anchor, and Quill alone was worth more to Agent_1 than Stone plus Pencil were worth to Agent_3. The first speaking position helped make Quill-with-Agent_1 the default, but the result was not pure agenda control: Agent_3 repeatedly vetoed allocations that excluded them and ultimately secured their own top bundle.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1142.json,5
config_1144,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 used the first position to make Jewel the stable public anchor and ultimately kept it, but that anchor was worth less than Agent_3's Pencil-centered concession in the accepted Path A. The final deal gave Agent_1 only discounted Jewel while Agent_3 received discounted Pencil plus Stone, so the last position beat the first despite Agent_1's agenda-setting success.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1144.json,5
config_1146,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 did not gain a first-position payoff advantage. The group converged on preserving each agent's top item, and Agent_3's Jewel-only outcome beat Agent_1's Pencil-plus-Stone outcome because Jewel was worth more to Agent_3 than Pencil plus Stone was to Agent_1.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1146.json,5
config_1162,child_worker,first_gt_last,True,True,False,"The first position won because Agent_1 opened around its own top item, Jewel, and quickly converted that frame into the shared Plan G consensus. The later positions accepted smaller anchors and round-structure language, so unanimity formed around an allocation that gave Agent_1 a 65-point item while Agent_3 ended last with Apple and Pencil worth only 11.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1162.json,5
config_1164,child_worker,first_gt_last,True,True,True,"The first position won because Agent_1 made Apple the uncontested anchor from the start and then converted that anchor into final consensus by conceding low-value-for-Agent_1 Quill/Jewel value to Agent_3 and Pencil/Stone to Agent_2. The last position did get its desired Jewel+Quill bundle, but discounted utility from those items was far below Agent_1's discounted Apple value.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1164.json,5
config_1166,child_worker,first_gt_last,True,True,True,"The first position was advantaged because it immediately anchored the negotiation on Agent_1 keeping Quill and a simple rest split that eventually became the only mutually tolerable compromise. Later positions often chased higher individual utility or malformed/two-agent allocations, but those left either Agent_1 without Quill or Agent_3 with zero rest, so they could not beat the early Path A baseline under discounting and unanimity pressure.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1166.json,5
config_1182,child_worker,first_lt_last_counterexample,False,True,True,"The first speaker protected Apple but did not gain positional surplus. The final consensus gave Agent_1 only Apple while Agent_3, the last position, received Jewel, Pencil, and Stone, producing the higher final utility.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1182.json,6
config_1204,child_worker,first_gt_last,True,True,True,"Agent_1 converted an early Apple anchor into the consensus baseline, while Agent_5 settled for Stone after Jewel stayed anchored to Agent_3.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1204.json,5
config_1206,child_worker,first_lt_last_counterexample,False,True,False,"Agent_1 opened with Stone/Jewel ambitions but the consensus allocation gave Agent_1 only Quill while giving Agent_5 high-value Pencil, so first position did not translate into payoff advantage.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1206.json,5
config_1222,child_worker,first_gt_last,True,True,True,"Agent_1 slightly beat Agent_5 because Agent_1 opened by making Pencil a fixed, non-negotiable anchor and the group repeatedly preserved it. The advantage is modest: Agent_5 also secured Jewel as a protected anchor, and the final gap is mostly the one-point preference difference between Pencil value 43 and Jewel value 42 under the round-4 discount.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1222.json,6
config_1244,child_worker,first_gt_last,True,True,False,"The first speaker looks advantaged because Agent_1 anchored Jewel as protected from the start and every later phase preserved that top-value outcome, while the last speaker helped coordinate a consensus that assigned Agent_5 Stone rather than their top item, Quill. The advantage is not simply that the first formal proposal beat the last one: all formal proposals used the same allocation and the last proposal was unanimously accepted.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1244.json,5
config_1246,child_worker,first_gt_last,True,True,True,"The first position was strongly advantaged because Agent_1 made Jewel the fixed anchor early and everyone later treated that as the core constraint. Agent_5, despite valuing Jewel highly, conceded that anchor and accepted a Round 3 Stone allocation, producing the large first-over-last gap.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1246.json,5
config_1264,child_worker,first_gt_last,True,True,False,"Agent_1 beat Agent_5 because the round quickly locked onto a Stage 1 template that assigned Agent_1 Apple and Agent_5 Pencil. Since Apple was worth 17 to Agent_1 and Pencil was worth 10 to Agent_5, the first-position edge came from fallback placement and consensus discipline, not from Agent_1 securing Stone.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1264.json,5
config_1266,child_worker,first_gt_last,True,True,False,"The first position looks advantaged because Agent_1 immediately claimed Quill, the highest-value item for them, and framed the rest of the negotiation around non-Quill stated needs. Agent_5 still did well by claiming Apple, but accepted the Quill anchor and ended 12 utility behind.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1266.json,5
config_1282,child_worker,first_eq_last,mixed/unclear,True,False,"No payoff advantage for the first position: Agent_1's allocation frame became the consensus, but it worked because preferences were cleanly separable and Agent_3 also received its full 100 utility.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1282.json,6
config_1284,child_worker,first_gt_last,True,True,False,"Agent_1 finished slightly ahead of Agent_3 (100 vs 96) because the accepted allocation gave Agent_1 both valued items, Pencil and Apple, while Agent_3 received only Quill and missed the small Jewel value.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1284.json,5
config_1286,child_worker,first_eq_last,False,True,False,"The first position did not beat the last position; Agent_1 anchored Stone early, but all agents had compatible top priorities and the final accepted proposal by Agent_3 mirrored Agent_1's successful allocation, giving every agent 100 utility.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1286.json,5
config_1304,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 used first position to anchor Quill early and kept it in the final allocation, but the negotiation gradually normalized a two-round fairness plan that gave Agent_3 Apple + Pencil. Because Agent_3's final bundle was worth much more to them than Quill alone was worth to Agent_1 after the round discount, the last-position agent beat the first-position agent.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1304.json,5
config_1322,child_worker,first_gt_last,True,True,True,"The first position was advantaged because it immediately anchored Stone with Agent_1 and most later plans preserved that anchor, but it did not win cleanly because early and midgame versions repeatedly left Agent_3 with zero or weak non-Stone allocations. The last accepted position kept the first-position Stone anchor while switching to a more symmetric non-Stone split and explicit maximin/finalization language.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1322.json,5
config_1324,child_worker,first_gt_last,True,True,True,"The first-position agent converted its opening Stone+Jewel demand into the transcript's stable anchor. The last-position agent eventually secured Apple, but only after repeated rounds where Apple was treated as a momentum lever rather than equal to the first mover's protected core, and the final discount left Agent_3 far behind Agent_1.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1324.json,5
config_1344,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_3 because the first speaker immediately framed Jewel+Pencil as the stable baseline, and later rounds converted that opening claim into a Pareto/future-value gate. Since all agents shared the same values, the advantage came from anchoring and consensus dynamics: Agent_3 kept wanting Pencil, but repeatedly accepted that moving it off Agent_1 lacked a credible compensation path.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1344.json,6
config_1362,child_worker,first_lt_last_counterexample,mixed/unclear,True,False,"Agent_1 set the consensus frame and kept Apple, but Agent_5 locked Stone as non-negotiable; Stone was worth 66 versus Apple at 44, so the last position outscored the first.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1362.json,5
config_1364,child_worker,first_gt_last,True,True,False,"Agent_1's opening Jewel+Pencil claim became the stable baseline, while Agent_5 accepted no Round 1 items for a deferred Quill path.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1364.json,5
config_1386,child_worker,first_lt_last_counterexample,False,True,False,"This is a clear counterexample to first-position advantage: Agent_1 opened with ambitions for Stone/Quill, but the process converged on a low-friction anchor where Agent_5 kept Quill and Agent_1 accepted Apple, producing Agent_1=6 versus Agent_5=72.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1386.json,5
config_1442,child_worker,first_eq_last,False,True,True,"The first speaker was not meaningfully advantaged over the last speaker. Agent_1 anchored discussion around keeping Stone, but that was already its sole high-value item and all agents eventually received their top bundles. Consensus only happened when the last-position agent's proposal gave Agent_3 Apple and Quill instead of excluding it.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1442.json,6
config_1444,child_worker,first_eq_last,False,True,True,"The first speaker did not look positionally advantaged over the last speaker. Agent_1 secured Quill early, but that was compatible with everyone else's plan; the decisive advantage in reaching consensus came from the last-position Agent_3 proposal in round 3, which finally implemented the public primary split and gave Agent_3 Apple+Stone instead of leaving them empty.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1444.json,5
config_1446,child_worker,first_eq_last,mixed/unclear,True,True,"The first speaking position did not appear advantaged over the last in utility terms: the final allocation gave all three agents their full valued bundle after discount. Agent_1 did shape the public framing by repeatedly naming Option A and receiving Jewel, but Agent_3's hard Quill veto was equally decisive, and Agent_2 protected Pencil+Apple throughout.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1446.json,5
config_1462,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 had first-mover agenda control and initially pressed for Quill plus Stone, but the negotiation converged on Agent_3's Stone plus Apple as the consensus-critical bundle. Agent_1 then lost further ground when final private voting misread the accepted allocation, rejecting its own better Quill plus Pencil proposal and accepting Agent_3's proposal that left Agent_1 with only Quill.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1462.json,6
config_1464,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_3 narrowly because the final deal protected Agent_1's top item, Pencil, while Agent_3 accepted Stone without Jewel after repeated framing of Jewel as a reversible consensus lever. This is a weak first-position advantage rather than dominance: Agent_3 repeatedly vetoed zero-allocation deals, and Agent_2 was the largest beneficiary.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1464.json,5
config_1466,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_3 because the final deal gave each of them the bundle they had repeatedly protected, but Agent_1's protected Apple was worth 74 to Agent_1 while Agent_3's protected Quill+Pencil bundle was worth 60 to Agent_3. The round-7 discount preserved that 14-point raw gap as a 7.44 utility lead. The transcript therefore looks like a mild first-position advantage through anchoring and value structure, not because Agent_3 was excluded from the final deal.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1466.json,5
config_1482,child_worker,first_gt_last,True,True,True,"The first/early position was advantaged because Agent_1 used first-mover framing to establish Jewel-for-1, Apple-for-2, Pencil-for-3 as the fair anchor set, then added Quill to Agent_1 and Stone to Agent_2 as minimal upgrades. Later proposals that deviated by moving Pencil away from Agent_3 or overloading Agent_2 repeatedly failed, and by round 4 all agents converged on the early anchor bundle.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1482.json,5
config_1484,child_worker,first_gt_last,True,True,True,"The first position looked advantaged because Agent_1 anchored Apple from the opening and every viable path preserved that anchor; the final agreement gave Agent_3 a strong Stone+Pencil bundle, but only after seven discounted rounds, while Agent_1 retained the single highest-value item throughout.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1484.json,5
config_1502,child_worker,first_gt_last,True,True,True,"The first position looks advantaged because Agent_1 immediately claimed the highest-value item, Stone, and the rest of the negotiation treated that claim as a hard constraint. The last position still had veto leverage and improved from the 24-point baseline to a 28-point non-Stone bundle, but that leverage only redistributed lower-value leftovers while Agent_1 kept Stone.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1502.json,5
config_1524,child_worker,first_gt_last,True,True,False,"Agent_1 beat Agent_5 because the accepted allocation gave both their top items, but Agent_1's Quill was worth 61 while Agent_5's Jewel was worth 48; Agent_1 also anchored the Quill-defense frame and submitted the universally accepted allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1524.json,5
config_1582,child_worker,first_eq_last,mixed/unclear,True,False,"The earlier formal position did not beat the last position because all five formal proposals converged to the same allocation before voting. There is some early anchoring around Agent_1 keeping Jewel, but the accepted last proposal duplicated the first proposal and produced no first-vs-last utility edge.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1582.json,5
config_1586,child_worker,first_gt_last,True,True,True,"Agent_1 looks advantaged because the initial Quill claim became the shared anchor and was preserved through every serious path. Agent_5 could block allocations that left them empty and eventually won Pencil, but the final compromise still protected Agent_1's high-value Quill while denying Agent_5 the full Pencil+Jewel package.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1586.json,5
config_1602,child_worker,first_lt_last_counterexample,False,True,False,"Counterexample: the first speaker secured Stone, its 95-point top item, but the last speaker ended higher because the accepted allocation also gave Agent_3 Quill, raising Agent_3 from Jewel-only 98 to Jewel + Quill 100.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1602.json,5
config_1604,child_worker,first_gt_last,mixed/unclear,True,True,"Agent_1 finished slightly ahead of Agent_3 because Apple was immediately framed and repeatedly accepted as non-negotiable, but the qualitative evidence is mixed: Agent_3 also kept Jewel, its top target, and the 2.7-point gap largely reflects Apple being worth 100 while Jewel was worth 97 under the same round discount.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1604.json,6
config_1606,child_worker,first_eq_last,False,True,True,"The first speaker helped anchor Pencil+Quill for Agent_1, but this did not translate into beating the last position. Agent_3's Stone demand became the decisive consensus constraint, and the accepted final allocation gave each agent its full high-value bundle with equal final utilities.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1606.json,6
config_1622,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 had a real agenda-setting advantage: speaking first let them frame Quill as the stable anchor and that anchor survived every round. The counterexample is that anchoring Quill was not enough to beat Agent_3, because the final viable bargain also had to give Agent_3 Apple+Stone, worth 69 raw points versus Agent_1's Quill at 68. With the same final-round discount applied to both bundles, Agent_3 finished ahead by exactly one discounted point.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1622.json,5
config_1624,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_3 because the first speaker immediately framed Stone as the central, non-negotiable anchor and the group converged on that premise. The advantage was modest and position-specific rather than total dominance: Agent_1 lost Apple in the final consensus, Agent_2 earned the highest final utility, and Agent_3 secured Pencil plus Apple, but Agent_3 never displaced the Stone anchor.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1624.json,5
config_1626,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 did get its first-position anchor, Quill, but the anchor was too narrow to beat the last-position agent. The final accepted allocation left Agent_1 with only Quill while Agent_3 received Jewel and Pencil, Agent_3's two highest-value items, producing 44.1 for Agent_1 versus 64.8 for Agent_3.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1626.json,5
config_1642,child_worker,first_lt_last_counterexample,False,True,True,"The first speaker did not gain a durable advantage. Agent_1 opened by trying to center Pencil for itself, but Agent_3's later public refusal to move Pencil became the real anchor, and the group converged on an Option A split that gave Agent_3 Pencil while Agent_1 accepted a lower non-Pencil bundle for momentum.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1642.json,5
config_1666,child_worker,first_gt_last,True,True,True,"The first position looks strongly advantaged because Agent_1 opened by claiming Pencil+Quill, the two highest-value items under identical preferences, and the rest of the transcript increasingly treated that pair as the stable anchor. The final compromise solved the remaining conflict by giving Agent_2 Apple+Jewel and Agent_3 Stone, without reopening Agent_1's top-two claim.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1666.json,7
config_1682,child_worker,first_gt_last,True,True,True,"Agent_1 won because Apple became an uncontested anchor while Agent_5's high-value targets were blocked, leaving it to accept Stone.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1682.json,5
config_1702,child_worker,first_gt_last,True,True,True,"Agent_1 gained a clear process advantage by making Pencil a first-speaker, non-negotiable anchor, and the final baseline preserved that claim. The advantage over Agent_5 was modest, though: Agent_5 also secured Apple, their top post-Pencil item, so the numeric gap mostly reflects Pencil's raw value 41 versus Apple 39 under the final-round discount.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1702.json,5
config_1724,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_5 because the negotiation made Stone-with-Agent_1 the central credibility anchor, and Stone was worth 68 to Agent_1 while the final item left to Agent_5 was Pencil, worth 20. The last position was not excluded, but its accepted role in the consensus package was a lower-value non-stone hold.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1724.json,5
config_1726,child_worker,first_gt_last,True,True,True,"The first position looks advantaged mainly because the early public frame locked Agent_1's top Pencil into the default Path A, while the last position also got its anchor but that anchor, Jewel, had lower raw value. The final gap is value-based under the same round-4 discount, not evidence that Agent_5 was excluded.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1726.json,5
