config_id,proposal_family,condition_role,pairing_id,focal_model,baseline_model,n_agents,competition_level,replicate_id,field_id,random_seed,models,ecology_models,output_dir,status,consensus_reached,final_round,focal_agent_utility,mean_utility_all_agents
9568,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp0.9|field4,gpt-5-nano-high,gpt-5-nano,5,0.9,,4.0,128613,"['gpt-5-nano', 'command-r-plus-08-2024', 'claude-opus-4-6', 'gemini-3-pro', 'claude-3-haiku-20240307']","['command-r-plus-08-2024', 'claude-opus-4-6', 'gemini-3-pro', 'claude-3-haiku-20240307']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_04/control,NOT_STARTED,,,,
9569,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp0.9|field5,gpt-5-nano-high,gpt-5-nano,5,0.9,,5.0,128639,"['gpt-5-nano-high', 'gpt-4o-2024-05-13', 'gpt-5.4-high', 'claude-opus-4-6', 'gpt-5-nano-high']","['gpt-4o-2024-05-13', 'gpt-5.4-high', 'claude-opus-4-6', 'gpt-5-nano-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_05/focal,NOT_STARTED,,,,
9570,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp0.9|field5,gpt-5-nano-high,gpt-5-nano,5,0.9,,5.0,128639,"['gpt-5-nano', 'gpt-4o-2024-05-13', 'gpt-5.4-high', 'claude-opus-4-6', 'gpt-5-nano-high']","['gpt-4o-2024-05-13', 'gpt-5.4-high', 'claude-opus-4-6', 'gpt-5-nano-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_05/control,NOT_STARTED,,,,
9571,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp0.9|field6,gpt-5-nano-high,gpt-5-nano,5,0.9,,6.0,128665,"['gpt-5-nano-high', 'qwen3-max-preview', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'amazon-nova-pro-v1.0']","['qwen3-max-preview', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'amazon-nova-pro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_06/focal,NOT_STARTED,,,,
9572,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp0.9|field6,gpt-5-nano-high,gpt-5-nano,5,0.9,,6.0,128665,"['gpt-5-nano', 'qwen3-max-preview', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'amazon-nova-pro-v1.0']","['qwen3-max-preview', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'amazon-nova-pro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_06/control,NOT_STARTED,,,,
9573,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp0.9|field7,gpt-5-nano-high,gpt-5-nano,5,0.9,,7.0,128691,"['gpt-5-nano-high', 'claude-opus-4-6-thinking', 'command-r-plus-08-2024', 'claude-haiku-4-5-20251001', 'deepseek-r1']","['claude-opus-4-6-thinking', 'command-r-plus-08-2024', 'claude-haiku-4-5-20251001', 'deepseek-r1']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_07/focal,NOT_STARTED,,,,
9574,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp0.9|field7,gpt-5-nano-high,gpt-5-nano,5,0.9,,7.0,128691,"['gpt-5-nano', 'claude-opus-4-6-thinking', 'command-r-plus-08-2024', 'claude-haiku-4-5-20251001', 'deepseek-r1']","['claude-opus-4-6-thinking', 'command-r-plus-08-2024', 'claude-haiku-4-5-20251001', 'deepseek-r1']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_07/control,NOT_STARTED,,,,
9575,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp0.9|field8,gpt-5-nano-high,gpt-5-nano,5,0.9,,8.0,128717,"['gpt-5-nano-high', 'amazon-nova-micro-v1.0', 'qwen3-max-preview', 'gemma-3-27b-it', 'gemini-3-pro']","['amazon-nova-micro-v1.0', 'qwen3-max-preview', 'gemma-3-27b-it', 'gemini-3-pro']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_08/focal,NOT_STARTED,,,,
9576,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp0.9|field8,gpt-5-nano-high,gpt-5-nano,5,0.9,,8.0,128717,"['gpt-5-nano', 'amazon-nova-micro-v1.0', 'qwen3-max-preview', 'gemma-3-27b-it', 'gemini-3-pro']","['amazon-nova-micro-v1.0', 'qwen3-max-preview', 'gemma-3-27b-it', 'gemini-3-pro']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_08/control,NOT_STARTED,,,,
9577,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp0.9|field9,gpt-5-nano-high,gpt-5-nano,5,0.9,,9.0,128743,"['gpt-5-nano-high', 'claude-opus-4-5-20251101-thinking-32k', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-opus-4-5-20251101']","['claude-opus-4-5-20251101-thinking-32k', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-opus-4-5-20251101']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_09/focal,NOT_STARTED,,,,
9578,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp0.9|field9,gpt-5-nano-high,gpt-5-nano,5,0.9,,9.0,128743,"['gpt-5-nano', 'claude-opus-4-5-20251101-thinking-32k', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-opus-4-5-20251101']","['claude-opus-4-5-20251101-thinking-32k', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-opus-4-5-20251101']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_09/control,NOT_STARTED,,,,
9579,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp0.9|field10,gpt-5-nano-high,gpt-5-nano,5,0.9,,10.0,128769,"['gpt-5-nano-high', 'claude-sonnet-4-20250514', 'gemma-3-27b-it', 'claude-opus-4-5-20251101', 'gpt-5.2-chat-latest-20260210']","['claude-sonnet-4-20250514', 'gemma-3-27b-it', 'claude-opus-4-5-20251101', 'gpt-5.2-chat-latest-20260210']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_10/focal,NOT_STARTED,,,,
9580,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp0.9|field10,gpt-5-nano-high,gpt-5-nano,5,0.9,,10.0,128769,"['gpt-5-nano', 'claude-sonnet-4-20250514', 'gemma-3-27b-it', 'claude-opus-4-5-20251101', 'gpt-5.2-chat-latest-20260210']","['claude-sonnet-4-20250514', 'gemma-3-27b-it', 'claude-opus-4-5-20251101', 'gpt-5.2-chat-latest-20260210']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_0p9/field_10/control,NOT_STARTED,,,,
9581,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp1.0|field1,gpt-5-nano-high,gpt-5-nano,5,1.0,,1.0,128795,"['gpt-5-nano-high', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-haiku-4-5-20251001', 'claude-opus-4-5-20251101']","['command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-haiku-4-5-20251001', 'claude-opus-4-5-20251101']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_01/focal,NOT_STARTED,,,,
9582,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp1.0|field1,gpt-5-nano-high,gpt-5-nano,5,1.0,,1.0,128795,"['gpt-5-nano', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-haiku-4-5-20251001', 'claude-opus-4-5-20251101']","['command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-haiku-4-5-20251001', 'claude-opus-4-5-20251101']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_01/control,NOT_STARTED,,,,
9583,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp1.0|field2,gpt-5-nano-high,gpt-5-nano,5,1.0,,2.0,128821,"['gpt-5-nano-high', 'deepseek-v3', 'deepseek-r1-0528', 'claude-3-haiku-20240307', 'o3-mini-high']","['deepseek-v3', 'deepseek-r1-0528', 'claude-3-haiku-20240307', 'o3-mini-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_02/focal,NOT_STARTED,,,,
9584,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp1.0|field2,gpt-5-nano-high,gpt-5-nano,5,1.0,,2.0,128821,"['gpt-5-nano', 'deepseek-v3', 'deepseek-r1-0528', 'claude-3-haiku-20240307', 'o3-mini-high']","['deepseek-v3', 'deepseek-r1-0528', 'claude-3-haiku-20240307', 'o3-mini-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_02/control,NOT_STARTED,,,,
9585,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp1.0|field3,gpt-5-nano-high,gpt-5-nano,5,1.0,,3.0,128847,"['gpt-5-nano-high', 'claude-opus-4-5-20251101', 'command-r-plus-08-2024', 'gpt-5.2-chat-latest-20260210', 'o3-mini-high']","['claude-opus-4-5-20251101', 'command-r-plus-08-2024', 'gpt-5.2-chat-latest-20260210', 'o3-mini-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_03/focal,NOT_STARTED,,,,
9586,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp1.0|field3,gpt-5-nano-high,gpt-5-nano,5,1.0,,3.0,128847,"['gpt-5-nano', 'claude-opus-4-5-20251101', 'command-r-plus-08-2024', 'gpt-5.2-chat-latest-20260210', 'o3-mini-high']","['claude-opus-4-5-20251101', 'command-r-plus-08-2024', 'gpt-5.2-chat-latest-20260210', 'o3-mini-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_03/control,NOT_STARTED,,,,
9587,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp1.0|field4,gpt-5-nano-high,gpt-5-nano,5,1.0,,4.0,128873,"['gpt-5-nano-high', 'command-r-plus-08-2024', 'claude-opus-4-6', 'gemini-3-pro', 'claude-3-haiku-20240307']","['command-r-plus-08-2024', 'claude-opus-4-6', 'gemini-3-pro', 'claude-3-haiku-20240307']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_04/focal,NOT_STARTED,,,,
9588,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp1.0|field4,gpt-5-nano-high,gpt-5-nano,5,1.0,,4.0,128873,"['gpt-5-nano', 'command-r-plus-08-2024', 'claude-opus-4-6', 'gemini-3-pro', 'claude-3-haiku-20240307']","['command-r-plus-08-2024', 'claude-opus-4-6', 'gemini-3-pro', 'claude-3-haiku-20240307']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_04/control,NOT_STARTED,,,,
9589,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp1.0|field5,gpt-5-nano-high,gpt-5-nano,5,1.0,,5.0,128899,"['gpt-5-nano-high', 'gpt-4o-2024-05-13', 'gpt-5.4-high', 'claude-opus-4-6', 'gpt-5-nano-high']","['gpt-4o-2024-05-13', 'gpt-5.4-high', 'claude-opus-4-6', 'gpt-5-nano-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_05/focal,NOT_STARTED,,,,
9590,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp1.0|field5,gpt-5-nano-high,gpt-5-nano,5,1.0,,5.0,128899,"['gpt-5-nano', 'gpt-4o-2024-05-13', 'gpt-5.4-high', 'claude-opus-4-6', 'gpt-5-nano-high']","['gpt-4o-2024-05-13', 'gpt-5.4-high', 'claude-opus-4-6', 'gpt-5-nano-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_05/control,NOT_STARTED,,,,
9591,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp1.0|field6,gpt-5-nano-high,gpt-5-nano,5,1.0,,6.0,128925,"['gpt-5-nano-high', 'qwen3-max-preview', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'amazon-nova-pro-v1.0']","['qwen3-max-preview', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'amazon-nova-pro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_06/focal,NOT_STARTED,,,,
9592,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp1.0|field6,gpt-5-nano-high,gpt-5-nano,5,1.0,,6.0,128925,"['gpt-5-nano', 'qwen3-max-preview', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'amazon-nova-pro-v1.0']","['qwen3-max-preview', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'amazon-nova-pro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_06/control,NOT_STARTED,,,,
9593,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp1.0|field7,gpt-5-nano-high,gpt-5-nano,5,1.0,,7.0,128951,"['gpt-5-nano-high', 'claude-opus-4-6-thinking', 'command-r-plus-08-2024', 'claude-haiku-4-5-20251001', 'deepseek-r1']","['claude-opus-4-6-thinking', 'command-r-plus-08-2024', 'claude-haiku-4-5-20251001', 'deepseek-r1']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_07/focal,NOT_STARTED,,,,
9594,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp1.0|field7,gpt-5-nano-high,gpt-5-nano,5,1.0,,7.0,128951,"['gpt-5-nano', 'claude-opus-4-6-thinking', 'command-r-plus-08-2024', 'claude-haiku-4-5-20251001', 'deepseek-r1']","['claude-opus-4-6-thinking', 'command-r-plus-08-2024', 'claude-haiku-4-5-20251001', 'deepseek-r1']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_07/control,NOT_STARTED,,,,
9595,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp1.0|field8,gpt-5-nano-high,gpt-5-nano,5,1.0,,8.0,128977,"['gpt-5-nano-high', 'amazon-nova-micro-v1.0', 'qwen3-max-preview', 'gemma-3-27b-it', 'gemini-3-pro']","['amazon-nova-micro-v1.0', 'qwen3-max-preview', 'gemma-3-27b-it', 'gemini-3-pro']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_08/focal,NOT_STARTED,,,,
9596,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp1.0|field8,gpt-5-nano-high,gpt-5-nano,5,1.0,,8.0,128977,"['gpt-5-nano', 'amazon-nova-micro-v1.0', 'qwen3-max-preview', 'gemma-3-27b-it', 'gemini-3-pro']","['amazon-nova-micro-v1.0', 'qwen3-max-preview', 'gemma-3-27b-it', 'gemini-3-pro']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_08/control,NOT_STARTED,,,,
9597,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp1.0|field9,gpt-5-nano-high,gpt-5-nano,5,1.0,,9.0,129003,"['gpt-5-nano-high', 'claude-opus-4-5-20251101-thinking-32k', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-opus-4-5-20251101']","['claude-opus-4-5-20251101-thinking-32k', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-opus-4-5-20251101']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_09/focal,NOT_STARTED,,,,
9598,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp1.0|field9,gpt-5-nano-high,gpt-5-nano,5,1.0,,9.0,129003,"['gpt-5-nano', 'claude-opus-4-5-20251101-thinking-32k', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-opus-4-5-20251101']","['claude-opus-4-5-20251101-thinking-32k', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-opus-4-5-20251101']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_09/control,NOT_STARTED,,,,
9599,proposal2_mixed_ecology,focal,proposal2|gpt-5-nano-high|n5|comp1.0|field10,gpt-5-nano-high,gpt-5-nano,5,1.0,,10.0,129029,"['gpt-5-nano-high', 'claude-sonnet-4-20250514', 'gemma-3-27b-it', 'claude-opus-4-5-20251101', 'gpt-5.2-chat-latest-20260210']","['claude-sonnet-4-20250514', 'gemma-3-27b-it', 'claude-opus-4-5-20251101', 'gpt-5.2-chat-latest-20260210']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_10/focal,NOT_STARTED,,,,
9600,proposal2_mixed_ecology,control,proposal2|gpt-5-nano-high|n5|comp1.0|field10,gpt-5-nano-high,gpt-5-nano,5,1.0,,10.0,129029,"['gpt-5-nano', 'claude-sonnet-4-20250514', 'gemma-3-27b-it', 'claude-opus-4-5-20251101', 'gpt-5.2-chat-latest-20260210']","['claude-sonnet-4-20250514', 'gemma-3-27b-it', 'claude-opus-4-5-20251101', 'gpt-5.2-chat-latest-20260210']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5-nano-high/n_5/comp_1/field_10/control,NOT_STARTED,,,,
5441,proposal2_mixed_ecology,focal,proposal2|gpt-5.2-chat-latest-20260210|n3|comp0.0|field1,gpt-5.2-chat-latest-20260210,gpt-5-nano,3,0.0,,1.0,74975,"['gpt-5.2-chat-latest-20260210', 'amazon-nova-micro-v1.0', 'gpt-4.1-nano-2025-04-14']","['amazon-nova-micro-v1.0', 'gpt-4.1-nano-2025-04-14']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/field_01/focal,NOT_STARTED,,,,
5442,proposal2_mixed_ecology,control,proposal2|gpt-5.2-chat-latest-20260210|n3|comp0.0|field1,gpt-5.2-chat-latest-20260210,gpt-5-nano,3,0.0,,1.0,74975,"['gpt-5-nano', 'amazon-nova-micro-v1.0', 'gpt-4.1-nano-2025-04-14']","['amazon-nova-micro-v1.0', 'gpt-4.1-nano-2025-04-14']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/field_01/control,NOT_STARTED,,,,
5443,proposal2_mixed_ecology,focal,proposal2|gpt-5.2-chat-latest-20260210|n3|comp0.0|field2,gpt-5.2-chat-latest-20260210,gpt-5-nano,3,0.0,,2.0,75001,"['gpt-5.2-chat-latest-20260210', 'qwen3-max-preview', 'amazon-nova-micro-v1.0']","['qwen3-max-preview', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/field_02/focal,NOT_STARTED,,,,
5444,proposal2_mixed_ecology,control,proposal2|gpt-5.2-chat-latest-20260210|n3|comp0.0|field2,gpt-5.2-chat-latest-20260210,gpt-5-nano,3,0.0,,2.0,75001,"['gpt-5-nano', 'qwen3-max-preview', 'amazon-nova-micro-v1.0']","['qwen3-max-preview', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/field_02/control,NOT_STARTED,,,,
5445,proposal2_mixed_ecology,focal,proposal2|gpt-5.2-chat-latest-20260210|n3|comp0.0|field3,gpt-5.2-chat-latest-20260210,gpt-5-nano,3,0.0,,3.0,75027,"['gpt-5.2-chat-latest-20260210', 'claude-opus-4-6-thinking', 'deepseek-r1']","['claude-opus-4-6-thinking', 'deepseek-r1']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/field_03/focal,NOT_STARTED,,,,
5446,proposal2_mixed_ecology,control,proposal2|gpt-5.2-chat-latest-20260210|n3|comp0.0|field3,gpt-5.2-chat-latest-20260210,gpt-5-nano,3,0.0,,3.0,75027,"['gpt-5-nano', 'claude-opus-4-6-thinking', 'deepseek-r1']","['claude-opus-4-6-thinking', 'deepseek-r1']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/field_03/control,NOT_STARTED,,,,
5447,proposal2_mixed_ecology,focal,proposal2|gpt-5.2-chat-latest-20260210|n3|comp0.0|field4,gpt-5.2-chat-latest-20260210,gpt-5-nano,3,0.0,,4.0,75053,"['gpt-5.2-chat-latest-20260210', 'claude-3-haiku-20240307', 'gpt-4.1-nano-2025-04-14']","['claude-3-haiku-20240307', 'gpt-4.1-nano-2025-04-14']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/field_04/focal,NOT_STARTED,,,,
5448,proposal2_mixed_ecology,control,proposal2|gpt-5.2-chat-latest-20260210|n3|comp0.0|field4,gpt-5.2-chat-latest-20260210,gpt-5-nano,3,0.0,,4.0,75053,"['gpt-5-nano', 'claude-3-haiku-20240307', 'gpt-4.1-nano-2025-04-14']","['claude-3-haiku-20240307', 'gpt-4.1-nano-2025-04-14']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/field_04/control,NOT_STARTED,,,,
5449,proposal2_mixed_ecology,focal,proposal2|gpt-5.2-chat-latest-20260210|n3|comp0.0|field5,gpt-5.2-chat-latest-20260210,gpt-5-nano,3,0.0,,5.0,75079,"['gpt-5.2-chat-latest-20260210', 'amazon-nova-pro-v1.0', 'gemini-2.5-pro']","['amazon-nova-pro-v1.0', 'gemini-2.5-pro']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/field_05/focal,NOT_STARTED,,,,
5450,proposal2_mixed_ecology,control,proposal2|gpt-5.2-chat-latest-20260210|n3|comp0.0|field5,gpt-5.2-chat-latest-20260210,gpt-5-nano,3,0.0,,5.0,75079,"['gpt-5-nano', 'amazon-nova-pro-v1.0', 'gemini-2.5-pro']","['amazon-nova-pro-v1.0', 'gemini-2.5-pro']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/field_05/control,NOT_STARTED,,,,
5451,proposal2_mixed_ecology,focal,proposal2|gpt-5.2-chat-latest-20260210|n3|comp0.0|field6,gpt-5.2-chat-latest-20260210,gpt-5-nano,3,0.0,,6.0,75105,"['gpt-5.2-chat-latest-20260210', 'claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0']","['claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/field_06/focal,NOT_STARTED,,,,
5452,proposal2_mixed_ecology,control,proposal2|gpt-5.2-chat-latest-20260210|n3|comp0.0|field6,gpt-5.2-chat-latest-20260210,gpt-5-nano,3,0.0,,6.0,75105,"['gpt-5-nano', 'claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0']","['claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/field_06/control,NOT_STARTED,,,,
