packet_id,file_path,baseline_agent,adversary_agent,baseline_model,adversary_model,adversary_short,adversary_tier,adversary_elo,model_order,competition_level,discussion_turns,consensus_reached,final_round,baseline_utility,adversary_utility,utility_gap,top_item_conflict,top2_overlap_count,accepted_proposer,accepted_proposer_role,baseline_proposal_count,baseline_unique_proposals,baseline_repeat_rate,baseline_all_items_rate,baseline_parse_failure_rate,baseline_opening_self_raw,baseline_opening_other_raw,baseline_opening_self_share,baseline_first_concession_round,baseline_late_concession_score,baseline_total_concession,baseline_largest_single_concession,baseline_final_self_raw,baseline_final_other_raw,baseline_stubbornness_proxy,adversary_proposal_count,adversary_unique_proposals,adversary_repeat_rate,adversary_all_items_rate,adversary_parse_failure_rate,adversary_opening_self_raw,adversary_opening_other_raw,adversary_opening_self_share,adversary_first_concession_round,adversary_late_concession_score,adversary_total_concession,adversary_largest_single_concession,adversary_final_self_raw,adversary_final_other_raw,adversary_stubbornness_proxy
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_qwen3_max_preview_strong_first_comp_1_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_qwen3-max-preview/strong_first/comp_1.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,qwen3-max-preview,Qwen3 Max,Strong,1435.0,strong_first,1.0,1,True,5,28.8684,36.7416,7.873199999999997,True,2,Agent_2,baseline,5,5,0.0,0.0,0.0,84.0,16.0,0.84,2.0,0.1111111111111111,40.0,21.0,44.0,56.0,0.027777777777777776,5,5,0.0,0.2,0.2,26.0,27.0,0.49056603773584906,,1.0,0.0,0.0,100.0,0.0,0.35
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_qwen3_max_preview_strong_first_comp_1_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_qwen3-max-preview/strong_first/comp_1.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,qwen3-max-preview,Qwen3 Max,Strong,1435.0,strong_first,1.0,2,True,2,38.7,51.300000000000004,12.600000000000001,True,2,Agent_1,adversary,2,2,0.0,0.0,0.0,46.0,54.0,0.46,2.0,0.1111111111111111,3.0,3.0,43.0,57.0,0.027777777777777776,2,2,0.0,0.0,0.0,79.0,21.0,0.79,2.0,0.1111111111111111,22.0,22.0,57.0,43.0,0.027777777777777776
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_qwen3_max_preview_weak_first_comp_1_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_qwen3-max-preview/weak_first/comp_1.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,qwen3-max-preview,Qwen3 Max,Strong,1435.0,weak_first,1.0,1,True,2,54.9,35.1,-19.799999999999997,True,2,Agent_2,adversary,2,2,0.0,0.0,0.0,83.0,17.0,0.83,2.0,0.1111111111111111,37.0,37.0,46.0,54.0,0.027777777777777776,2,1,1.0,0.0,0.0,39.0,61.0,0.39,,1.0,0.0,0.0,39.0,61.0,0.5
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_qwen3_max_preview_weak_first_comp_1_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_qwen3-max-preview/weak_first/comp_1.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,qwen3-max-preview,Qwen3 Max,Strong,1435.0,weak_first,1.0,2,True,3,40.5,40.5,0.0,True,2,Agent_1,baseline,3,1,1.0,0.0,0.0,50.0,50.0,0.5,,1.0,0.0,0.0,50.0,50.0,0.5,3,2,0.5,0.0,0.0,50.0,50.0,0.5,,1.0,0.0,0.0,50.0,50.0,0.375
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_2_5_pro_strong_first_comp_1_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-2.5-pro/strong_first/comp_1.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gemini-2.5-pro,Gemini 2.5 Pro,Strong,1448.0,strong_first,1.0,1,True,1,55.0,45.0,-10.0,True,2,Agent_1,adversary,1,1,0.0,0.0,0.0,54.0,46.0,0.54,,0.5,0.0,0.0,54.0,46.0,0.125,1,1,0.0,0.0,0.0,45.0,55.0,0.45,,0.5,0.0,0.0,45.0,55.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_2_5_pro_strong_first_comp_1_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-2.5-pro/strong_first/comp_1.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gemini-2.5-pro,Gemini 2.5 Pro,Strong,1448.0,strong_first,1.0,2,True,2,27.0,63.0,36.0,True,2,Agent_1,adversary,2,2,0.0,0.0,0.0,63.0,37.0,0.63,2.0,0.1111111111111111,33.0,33.0,30.0,70.0,0.027777777777777776,2,2,0.0,0.0,0.0,63.0,37.0,0.63,,1.0,0.0,0.0,70.0,30.0,0.25
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_2_5_pro_weak_first_comp_1_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-2.5-pro/weak_first/comp_1.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gemini-2.5-pro,Gemini 2.5 Pro,Strong,1448.0,weak_first,1.0,1,True,2,44.1,45.9,1.7999999999999972,True,2,Agent_1,baseline,2,2,0.0,0.0,0.0,51.0,49.0,0.51,2.0,0.1111111111111111,2.0,2.0,49.0,51.0,0.027777777777777776,2,1,1.0,0.0,0.0,51.0,49.0,0.51,,1.0,0.0,0.0,51.0,49.0,0.5
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_2_5_pro_weak_first_comp_1_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-2.5-pro/weak_first/comp_1.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gemini-2.5-pro,Gemini 2.5 Pro,Strong,1448.0,weak_first,1.0,2,True,2,41.4,48.6,7.200000000000003,True,2,Agent_1,baseline,2,2,0.0,0.0,0.0,56.0,44.0,0.56,2.0,0.1111111111111111,10.0,10.0,46.0,54.0,0.027777777777777776,2,1,1.0,0.0,0.0,54.0,46.0,0.54,,1.0,0.0,0.0,54.0,46.0,0.5
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_strong_first_comp_1_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101/strong_first/comp_1.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,strong_first,1.0,1,True,1,37.0,63.0,26.0,True,2,Agent_1,adversary,1,1,0.0,0.0,0.0,37.0,63.0,0.37,,0.5,0.0,0.0,37.0,63.0,0.125,1,1,0.0,0.0,0.0,63.0,37.0,0.63,,0.5,0.0,0.0,63.0,37.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_strong_first_comp_1_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101/strong_first/comp_1.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,strong_first,1.0,2,True,4,15.309000000000001,57.59100000000001,42.28200000000001,True,2,Agent_1,adversary,4,2,0.6666666666666666,0.0,0.0,28.0,72.0,0.28,2.0,0.1111111111111111,7.0,7.0,21.0,79.0,0.19444444444444442,4,4,0.0,0.0,0.0,84.0,16.0,0.84,3.0,0.2222222222222222,5.0,4.0,79.0,21.0,0.05555555555555555
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_thinking_32k_strong_first_comp_1_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101-thinking-32k/strong_first/comp_1.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,strong_first,1.0,1,True,1,21.0,79.0,58.0,True,2,Agent_1,adversary,1,1,0.0,0.0,0.0,21.0,79.0,0.21,,0.5,0.0,0.0,21.0,79.0,0.125,1,1,0.0,0.0,0.0,79.0,21.0,0.79,,0.5,0.0,0.0,79.0,21.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_thinking_32k_strong_first_comp_1_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101-thinking-32k/strong_first/comp_1.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,strong_first,1.0,2,True,1,55.0,45.0,-10.0,True,2,Agent_1,adversary,1,1,0.0,0.0,0.0,55.0,45.0,0.55,,0.5,0.0,0.0,55.0,45.0,0.125,1,1,0.0,0.0,0.0,45.0,55.0,0.45,,0.5,0.0,0.0,45.0,55.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_weak_first_comp_1_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101/weak_first/comp_1.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,weak_first,1.0,1,True,1,53.0,47.0,-6.0,True,2,Agent_2,adversary,1,1,0.0,0.0,0.0,50.0,50.0,0.5,,0.5,0.0,0.0,50.0,50.0,0.125,1,1,0.0,0.0,0.0,47.0,53.0,0.47,,0.5,0.0,0.0,47.0,53.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_weak_first_comp_1_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101/weak_first/comp_1.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,weak_first,1.0,2,True,2,39.6,50.4,10.799999999999997,True,2,Agent_1,baseline,2,2,0.0,0.0,0.0,56.0,44.0,0.56,2.0,0.1111111111111111,12.0,12.0,44.0,56.0,0.027777777777777776,2,2,0.0,0.0,0.0,60.0,40.0,0.6,2.0,0.1111111111111111,4.0,4.0,56.0,44.0,0.027777777777777776
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_thinking_32k_weak_first_comp_1_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101-thinking-32k/weak_first/comp_1.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,weak_first,1.0,1,True,1,54.0,46.0,-8.0,True,2,Agent_1,baseline,1,1,0.0,0.0,0.0,54.0,46.0,0.54,,0.5,0.0,0.0,54.0,46.0,0.125,1,1,0.0,0.0,0.0,54.0,46.0,0.54,,0.5,0.0,0.0,54.0,46.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_thinking_32k_weak_first_comp_1_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101-thinking-32k/weak_first/comp_1.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,weak_first,1.0,2,True,1,45.0,55.0,10.0,True,2,Agent_1,baseline,1,1,0.0,0.0,0.0,45.0,55.0,0.45,,0.5,0.0,0.0,45.0,55.0,0.125,1,1,0.0,0.0,0.0,58.0,42.0,0.58,,0.5,0.0,0.0,58.0,42.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_2_chat_latest_20260210_strong_first_comp_1_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.2-chat-latest-20260210/strong_first/comp_1.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,Strong,1478.0,strong_first,1.0,1,True,4,38.63700000000001,34.263000000000005,-4.374000000000002,True,2,Agent_1,adversary,4,3,0.3333333333333333,0.0,0.0,89.0,11.0,0.89,2.0,0.1111111111111111,41.0,36.0,48.0,52.0,0.1111111111111111,4,3,0.3333333333333333,0.0,0.0,64.0,36.0,0.64,3.0,0.2222222222222222,17.0,12.0,47.0,53.0,0.1388888888888889
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_2_chat_latest_20260210_strong_first_comp_1_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.2-chat-latest-20260210/strong_first/comp_1.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,Strong,1478.0,strong_first,1.0,2,True,3,40.5,40.5,0.0,True,2,Agent_1,adversary,3,1,1.0,0.0,0.0,50.0,50.0,0.5,,1.0,0.0,0.0,50.0,50.0,0.5,3,2,0.5,0.0,0.0,50.0,50.0,0.5,,1.0,0.0,0.0,50.0,50.0,0.375
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_2_chat_latest_20260210_weak_first_comp_1_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.2-chat-latest-20260210/weak_first/comp_1.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,Strong,1478.0,weak_first,1.0,1,True,4,37.179,35.721000000000004,-1.4579999999999984,True,2,Agent_2,adversary,4,3,0.3333333333333333,0.0,0.0,51.0,49.0,0.51,4.0,0.3333333333333333,2.0,3.0,49.0,51.0,0.16666666666666666,4,2,0.6666666666666666,0.0,0.0,61.0,39.0,0.61,2.0,0.1111111111111111,12.0,12.0,49.0,51.0,0.19444444444444442
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_2_chat_latest_20260210_weak_first_comp_1_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.2-chat-latest-20260210/weak_first/comp_1.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,Strong,1478.0,weak_first,1.0,2,True,1,53.0,47.0,-6.0,True,2,Agent_1,baseline,1,1,0.0,0.0,0.0,53.0,47.0,0.53,,0.5,0.0,0.0,53.0,47.0,0.125,1,1,0.0,0.0,0.0,47.0,53.0,0.47,,0.5,0.0,0.0,47.0,53.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_4_high_strong_first_comp_1_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.4-high/strong_first/comp_1.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gpt-5.4-high,GPT-5.4 High,Strong,1484.0,strong_first,1.0,1,True,1,54.0,46.0,-8.0,True,2,Agent_1,adversary,1,1,0.0,0.0,0.0,54.0,46.0,0.54,,0.5,0.0,0.0,54.0,46.0,0.125,1,1,0.0,0.0,0.0,46.0,54.0,0.46,,0.5,0.0,0.0,46.0,54.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_4_high_strong_first_comp_1_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.4-high/strong_first/comp_1.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gpt-5.4-high,GPT-5.4 High,Strong,1484.0,strong_first,1.0,2,True,3,46.17,34.830000000000005,-11.339999999999996,True,2,Agent_1,adversary,3,3,0.0,0.0,0.0,74.0,26.0,0.74,2.0,0.1111111111111111,31.0,31.0,57.0,43.0,0.027777777777777776,3,2,0.5,0.0,0.0,57.0,43.0,0.57,3.0,0.2222222222222222,14.0,14.0,43.0,57.0,0.18055555555555555
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_4_high_weak_first_comp_1_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.4-high/weak_first/comp_1.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gpt-5.4-high,GPT-5.4 High,Strong,1484.0,weak_first,1.0,1,True,5,33.4611,32.1489,-1.3122000000000043,True,2,Agent_1,baseline,5,3,0.25,0.0,0.0,51.0,49.0,0.51,4.0,0.3333333333333333,7.0,43.0,51.0,49.0,0.14583333333333331,5,2,0.25,0.0,0.0,51.0,49.0,0.51,,1.0,0.0,5.0,56.0,44.0,0.3125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_4_high_weak_first_comp_1_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.4-high/weak_first/comp_1.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gpt-5.4-high,GPT-5.4 High,Strong,1484.0,weak_first,1.0,2,True,3,38.88,42.120000000000005,3.240000000000002,True,2,Agent_1,baseline,3,3,0.0,0.0,0.0,52.0,48.0,0.52,2.0,0.1111111111111111,12.0,12.0,48.0,52.0,0.027777777777777776,3,1,1.0,0.0,0.0,52.0,48.0,0.52,,1.0,0.0,0.0,52.0,48.0,0.5
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_3_pro_strong_first_comp_1_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-3-pro/strong_first/comp_1.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gemini-3-pro,Gemini 3 Pro,Strong,1486.0,strong_first,1.0,1,True,4,36.45,36.45,0.0,True,2,Agent_1,adversary,4,3,0.3333333333333333,0.0,0.0,62.0,38.0,0.62,2.0,0.1111111111111111,12.0,11.0,50.0,50.0,0.1111111111111111,4,2,0.6666666666666666,0.0,0.0,50.0,50.0,0.5,,1.0,0.0,0.0,50.0,50.0,0.41666666666666663
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_3_pro_strong_first_comp_1_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-3-pro/strong_first/comp_1.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gemini-3-pro,Gemini 3 Pro,Strong,1486.0,strong_first,1.0,2,True,2,47.7,42.300000000000004,-5.399999999999999,True,2,Agent_1,adversary,2,2,0.0,0.0,0.0,47.0,53.0,0.47,,1.0,0.0,0.0,53.0,47.0,0.25,2,2,0.0,0.0,0.0,53.0,47.0,0.53,2.0,0.1111111111111111,6.0,6.0,47.0,53.0,0.027777777777777776
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_3_pro_weak_first_comp_1_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-3-pro/weak_first/comp_1.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gemini-3-pro,Gemini 3 Pro,Strong,1486.0,weak_first,1.0,1,True,1,50.0,50.0,0.0,True,2,Agent_2,adversary,1,1,0.0,0.0,0.0,19.0,81.0,0.19,,0.5,0.0,0.0,19.0,81.0,0.125,1,1,0.0,0.0,0.0,50.0,50.0,0.5,,0.5,0.0,0.0,50.0,50.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_3_pro_weak_first_comp_1_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-3-pro/weak_first/comp_1.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gemini-3-pro,Gemini 3 Pro,Strong,1486.0,weak_first,1.0,2,True,1,45.0,55.0,10.0,True,2,Agent_1,baseline,1,1,0.0,0.0,0.0,45.0,55.0,0.45,,0.5,0.0,0.0,45.0,55.0,0.125,1,1,0.0,0.0,0.0,55.0,45.0,0.55,,0.5,0.0,0.0,55.0,45.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_6_strong_first_comp_1_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-6/strong_first/comp_1.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-opus-4-6,Opus 4.6,Strong,1499.0,strong_first,1.0,1,True,4,30.618000000000002,42.282000000000004,11.664000000000001,True,2,Agent_2,baseline,4,2,0.6666666666666666,0.0,0.0,45.0,55.0,0.45,2.0,0.1111111111111111,3.0,3.0,42.0,58.0,0.19444444444444442,4,3,0.3333333333333333,0.0,0.0,76.0,24.0,0.76,3.0,0.2222222222222222,12.0,7.0,64.0,36.0,0.1388888888888889
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_6_strong_first_comp_1_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-6/strong_first/comp_1.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-opus-4-6,Opus 4.6,Strong,1499.0,strong_first,1.0,2,True,1,52.0,48.0,-4.0,True,2,Agent_2,baseline,1,1,0.0,0.0,0.0,52.0,48.0,0.52,,0.5,0.0,0.0,52.0,48.0,0.125,1,1,0.0,0.0,0.0,50.0,50.0,0.5,,0.5,0.0,0.0,50.0,50.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_6_thinking_strong_first_comp_1_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-6-thinking/strong_first/comp_1.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-opus-4-6,Opus 4.6,Strong,1499.0,strong_first,1.0,1,True,2,46.800000000000004,43.2,-3.6000000000000014,True,2,Agent_1,adversary,2,2,0.0,0.0,0.0,74.0,26.0,0.74,2.0,0.1111111111111111,22.0,22.0,52.0,48.0,0.027777777777777776,2,2,0.0,0.0,0.0,53.0,47.0,0.53,2.0,0.1111111111111111,5.0,5.0,48.0,52.0,0.027777777777777776
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_6_thinking_strong_first_comp_1_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-6-thinking/strong_first/comp_1.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-opus-4-6,Opus 4.6,Strong,1499.0,strong_first,1.0,2,True,1,45.0,55.0,10.0,True,2,Agent_2,baseline,1,1,0.0,0.0,0.0,45.0,55.0,0.45,,0.5,0.0,0.0,45.0,55.0,0.125,1,1,0.0,0.0,0.0,87.0,13.0,0.87,,0.5,0.0,0.0,87.0,13.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_6_weak_first_comp_1_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-6/weak_first/comp_1.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-opus-4-6,Opus 4.6,Strong,1499.0,weak_first,1.0,1,True,7,27.103491,26.040609000000003,-1.0628819999999983,True,2,Agent_1,baseline,7,2,0.6666666666666666,0.0,0.0,51.0,49.0,0.51,3.0,0.2222222222222222,2.0,2.0,51.0,49.0,0.2222222222222222,7,5,0.3333333333333333,0.0,0.0,79.0,21.0,0.79,2.0,0.1111111111111111,30.0,14.0,49.0,51.0,0.1111111111111111
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_6_weak_first_comp_1_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-6/weak_first/comp_1.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-opus-4-6,Opus 4.6,Strong,1499.0,weak_first,1.0,2,True,2,45.0,45.0,0.0,True,2,Agent_2,adversary,2,2,0.0,0.0,0.0,64.0,36.0,0.64,2.0,0.1111111111111111,41.0,41.0,23.0,77.0,0.027777777777777776,2,2,0.0,0.0,0.0,64.0,36.0,0.64,2.0,0.1111111111111111,14.0,14.0,50.0,50.0,0.027777777777777776
