experiment_dir,source_batch,agent_id,is_nonreasoning,utility,model_pair,model_order,token_budget_prompted,competition_level,consensus_reached,final_round,total_tokens_sum,avg_tokens_per_interaction,num_interactions,setup_tokens_avg,thinking_tokens_avg,discussion_tokens_avg,proposal_tokens_avg,voting_tokens_avg,reflection_tokens_avg,round_0_tokens,round_1_tokens,round_2_tokens,round_3_tokens,round_4_tokens,round_5_tokens,round_6_tokens,round_7_tokens,round_8_tokens,round_9_tokens,round_10_tokens
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_1000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,50.0,grok-4_vs_gpt-5-nano,strong_first,1000,0.75,True,3,141953,5678.12,25,2152.5,4288.333333333333,9490.222222222223,3040.6666666666665,0,6002.5,4305,50346,47378,39924,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_1000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,83.0,grok-4_vs_gpt-5-nano,strong_first,1000,1.0,True,5,149075,3635.9756097560976,41,1447.5,3587.2,5866.266666666666,1805.8666666666666,0,3290.5,2895,27203,30261,30364,29570,28782,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_1000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,17.0,grok-4_vs_gpt-5-nano,strong_first,1000,1.0,True,5,229025,5585.975609756098,41,4005.0,5076.8,9129.933333333332,2380.0,0,5745.5,8010,46150,42573,42813,46400,43079,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_2000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,grok-4_vs_gpt-5-nano,strong_first,2000,0.0,True,1,27034,3003.777777777778,9,1406.0,2658.0,5442.666666666667,1745.3333333333333,0,0.0,2812,24222,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_2000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,grok-4_vs_gpt-5-nano,strong_first,2000,0.0,True,1,41720,4635.555555555556,9,3540.5,5347.0,7806.666666666667,1957.3333333333333,0,0.0,7081,34639,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_2000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,98.0,grok-4_vs_gpt-5-nano,strong_first,2000,0.25,True,1,33172,3685.777777777778,9,1422.5,3933.0,6998.333333333333,1799.6666666666667,0,0.0,2845,30327,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_2000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,70.0,grok-4_vs_gpt-5-nano,strong_first,2000,0.25,True,1,49998,5555.333333333333,9,2704.5,5545.0,11278.333333333334,1736.3333333333333,0,0.0,5409,44589,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_2000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,86.0,grok-4_vs_gpt-5-nano,strong_first,2000,0.5,True,1,29550,3283.3333333333335,9,1487.0,2670.0,6110.666666666667,1858.0,0,0.0,2974,26576,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_2000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,63.0,grok-4_vs_gpt-5-nano,strong_first,2000,0.5,True,1,43681,4853.444444444444,9,3033.5,4861.0,9021.333333333334,1896.3333333333333,0,0.0,6067,37614,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_2000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,52.0,grok-4_vs_gpt-5-nano,strong_first,2000,0.75,True,1,36908,4100.888888888889,9,1438.0,4030.0,7332.0,2668.6666666666665,0,0.0,2876,34032,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_2000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,56.0,grok-4_vs_gpt-5-nano,strong_first,2000,0.75,True,1,49731,5525.666666666667,9,2375.0,3104.0,11328.333333333334,2630.6666666666665,0,0.0,4750,44981,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_2000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,83.0,grok-4_vs_gpt-5-nano,strong_first,2000,1.0,True,6,209798,4281.591836734694,49,1390.5,3651.0,7217.722222222223,1902.2222222222222,0,4190.4,2781,33017,36064,33660,35206,36406,32664,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_2000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,17.0,grok-4_vs_gpt-5-nano,strong_first,2000,1.0,True,6,300258,6127.714285714285,49,3049.5,4726.5,10796.5,2431.1666666666665,0,5540.4,6099,48911,51348,53656,45757,45855,48632,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_3000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,grok-4_vs_gpt-5-nano,strong_first,3000,0.0,True,1,28838,3204.222222222222,9,1414.0,3315.0,5770.0,1795.0,0,0.0,2828,26010,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_3000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,grok-4_vs_gpt-5-nano,strong_first,3000,0.0,True,1,43509,4834.333333333333,9,3731.0,4215.0,8849.666666666666,1761.0,0,0.0,7462,36047,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_3000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,96.0,grok-4_vs_gpt-5-nano,strong_first,3000,0.25,True,1,32611,3623.4444444444443,9,1344.5,2458.0,7320.666666666667,1834.0,0,0.0,2689,29922,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_3000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,73.0,grok-4_vs_gpt-5-nano,strong_first,3000,0.25,True,1,47599,5288.777777777777,9,3423.5,4323.0,10024.333333333334,2118.6666666666665,0,0.0,6847,40752,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_3000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,82.0,grok-4_vs_gpt-5-nano,strong_first,3000,0.5,True,1,34103,3789.222222222222,9,1435.5,3105.0,7275.0,2100.6666666666665,0,0.0,2871,31232,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_3000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,60.0,grok-4_vs_gpt-5-nano,strong_first,3000,0.5,True,1,48635,5403.888888888889,9,2327.0,4021.0,11249.666666666666,2070.3333333333335,0,0.0,4654,43981,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_3000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,81.0,grok-4_vs_gpt-5-nano,strong_first,3000,0.75,True,1,33531,3725.6666666666665,9,1384.0,3709.0,6832.333333333333,2185.6666666666665,0,0.0,2768,30763,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_3000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,53.0,grok-4_vs_gpt-5-nano,strong_first,3000,0.75,True,1,48190,5354.444444444444,9,2706.0,4562.0,11029.333333333334,1709.3333333333333,0,0.0,5412,42778,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_4000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,grok-4_vs_gpt-5-nano,strong_first,4000,0.0,True,1,26786,2976.222222222222,9,1418.5,2046.0,5613.333333333333,1687.6666666666667,0,0.0,2837,23949,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_4000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,grok-4_vs_gpt-5-nano,strong_first,4000,0.0,True,1,41573,4619.222222222223,9,2861.0,4451.0,8501.666666666666,1965.0,0,0.0,5722,35851,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_4000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,94.0,grok-4_vs_gpt-5-nano,strong_first,4000,0.25,True,1,28316,3146.222222222222,9,1408.0,3518.0,5540.666666666667,1786.6666666666667,0,0.0,2816,25500,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_4000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,70.0,grok-4_vs_gpt-5-nano,strong_first,4000,0.25,True,1,53091,5899.0,9,3006.5,4627.0,11140.666666666666,3009.6666666666665,0,0.0,6013,47078,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_4000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,81.0,grok-4_vs_gpt-5-nano,strong_first,4000,0.5,True,1,32660,3628.8888888888887,9,1444.5,3688.0,6928.0,1766.3333333333333,0,0.0,2889,29771,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_4000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,69.0,grok-4_vs_gpt-5-nano,strong_first,4000,0.5,True,1,47689,5298.777777777777,9,2861.0,3507.0,10288.333333333334,2531.6666666666665,0,0.0,5722,41967,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_4000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,50.0,grok-4_vs_gpt-5-nano,strong_first,4000,0.75,True,1,33338,3704.222222222222,9,1384.5,3667.0,6796.333333333333,2171.0,0,0.0,2769,30569,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_4000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,76.0,grok-4_vs_gpt-5-nano,strong_first,4000,0.75,True,1,46547,5171.888888888889,9,1779.0,3839.0,10605.333333333334,2444.6666666666665,0,0.0,3558,42989,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_500/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,grok-4_vs_gpt-5-nano,strong_first,500,0.0,True,1,21141,2349.0,9,1424.0,2852.0,3449.0,1698.0,0,0.0,2848,18293,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_500/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,grok-4_vs_gpt-5-nano,strong_first,500,0.0,True,1,39021,4335.666666666667,9,2700.5,3958.0,8446.333333333334,1441.0,0,0.0,5401,33620,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_500/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,70.0,grok-4_vs_gpt-5-nano,strong_first,500,0.25,True,1,23559,2617.6666666666665,9,1402.0,2791.0,3930.3333333333335,2057.6666666666665,0,0.0,2804,20755,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_500/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,grok-4_vs_gpt-5-nano,strong_first,500,0.25,True,1,43463,4829.222222222223,9,2983.5,4376.0,8998.0,2042.0,0,0.0,5967,37496,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_500/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,grok-4_vs_gpt-5-nano,strong_first,500,0.5,True,1,24408,2712.0,9,1403.0,2988.0,4204.666666666667,2000.0,0,0.0,2806,21602,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_500/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,35.0,grok-4_vs_gpt-5-nano,strong_first,500,0.5,True,1,42085,4676.111111111111,9,2917.0,3938.0,8529.0,2242.0,0,0.0,5834,36251,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_500/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,57.0,grok-4_vs_gpt-5-nano,strong_first,500,0.75,True,1,24021,2669.0,9,1415.0,3174.0,3974.0,2031.6666666666667,0,0.0,2830,21191,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_500/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,75.0,grok-4_vs_gpt-5-nano,strong_first,500,0.75,True,1,39026,4336.222222222223,9,3888.0,4432.0,6407.333333333333,2532.0,0,0.0,7776,31250,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_500/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,32.0,grok-4_vs_gpt-5-nano,strong_first,500,1.0,True,10,230911,2850.753086419753,81,1407.5,2895.9,4113.533333333334,1793.5,0,2436.222222222222,2815,22487,23561,22671,23865,24157,21926,23273,22496,22897,20763
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_500/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,68.0,grok-4_vs_gpt-5-nano,strong_first,500,1.0,True,10,392628,4847.259259259259,81,2609.5,5082.9,7320.6,2241.0333333333333,0,5525.666666666667,5219,37719,43735,41557,38824,37274,37906,39850,38562,41552,30430
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_100/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,grok-4_vs_gpt-5-nano,weak_first,100,0.0,True,1,29134,3237.1111111111113,9,3638.0,4664.0,3976.3333333333335,1755.0,0,0.0,7276,21858,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_100/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,True,100.0,grok-4_vs_gpt-5-nano,weak_first,100,0.0,True,1,18072,2008.0,9,1386.5,2672.0,2382.3333333333335,1826.6666666666667,0,0.0,2773,15299,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_100/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,86.0,grok-4_vs_gpt-5-nano,weak_first,100,0.25,True,1,43253,4805.888888888889,9,3202.5,5971.0,8716.666666666666,1575.6666666666667,0,0.0,6405,36848,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_100/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,True,89.0,grok-4_vs_gpt-5-nano,weak_first,100,0.25,True,1,19916,2212.8888888888887,9,1412.5,2208.0,3163.3333333333335,1797.6666666666667,0,0.0,2825,17091,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_100/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,86.0,grok-4_vs_gpt-5-nano,weak_first,100,0.5,True,1,36496,4055.1111111111113,9,2690.5,4783.0,6875.666666666667,1901.6666666666667,0,0.0,5381,31115,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_100/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,True,69.0,grok-4_vs_gpt-5-nano,weak_first,100,0.5,True,1,23978,2664.222222222222,9,1406.0,2320.0,3200.6666666666665,3081.3333333333335,0,0.0,2812,21166,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_100/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,56.0,grok-4_vs_gpt-5-nano,weak_first,100,0.75,True,2,71555,4209.117647058823,17,2664.5,3664.5,7053.666666666667,2142.5,0,3720.0,5329,40707,25519,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_100/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,True,67.0,grok-4_vs_gpt-5-nano,weak_first,100,0.75,True,2,45510,2677.0588235294117,17,1364.0,2329.5,3841.8333333333335,2246.5,0,1593.0,2728,21609,21173,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_100/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,64.0,grok-4_vs_gpt-5-nano,weak_first,100,1.0,True,10,313653,3872.259259259259,81,2735.5,4731.6,5260.133333333333,1876.2,0,5197.333333333333,5471,35144,29160,33259,32300,31401,33474,30223,33357,29629,20235
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_100/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,True,36.0,grok-4_vs_gpt-5-nano,weak_first,100,1.0,True,10,206335,2547.3456790123455,81,1421.0,2159.1,3684.7,1873.8333333333333,0,1682.888888888889,2842,20697,20877,22265,18891,20820,19994,20526,23965,18359,17099
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_1000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,grok-4_vs_gpt-5-nano,weak_first,1000,0.0,True,1,37382,4153.555555555556,9,3323.0,5792.0,6625.333333333333,1689.3333333333333,0,0.0,6646,30736,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_1000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,True,100.0,grok-4_vs_gpt-5-nano,weak_first,1000,0.0,True,1,29609,3289.8888888888887,9,1385.0,3689.0,5954.333333333333,1762.3333333333333,0,0.0,2770,26839,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_1000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,98.0,grok-4_vs_gpt-5-nano,weak_first,1000,0.25,True,1,39613,4401.444444444444,9,2327.5,5307.0,8264.666666666666,1619.0,0,0.0,4655,34958,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_1000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,True,66.0,grok-4_vs_gpt-5-nano,weak_first,1000,0.25,True,1,32694,3632.6666666666665,9,1388.0,2938.0,6986.0,2007.3333333333333,0,0.0,2776,29918,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_1000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,68.0,grok-4_vs_gpt-5-nano,weak_first,1000,0.5,True,1,43991,4887.888888888889,9,2948.5,7344.0,8234.666666666666,2015.3333333333333,0,0.0,5897,38094,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_1000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,True,78.0,grok-4_vs_gpt-5-nano,weak_first,1000,0.5,True,1,30968,3440.8888888888887,9,1390.0,3281.0,6501.333333333333,1801.0,0,0.0,2780,28188,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_1000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,61.0,grok-4_vs_gpt-5-nano,weak_first,1000,0.75,True,1,35607,3956.3333333333335,9,1966.5,3213.0,7571.333333333333,1915.6666666666667,0,0.0,3933,31674,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_1000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,True,75.0,grok-4_vs_gpt-5-nano,weak_first,1000,0.75,True,1,34400,3822.222222222222,9,1445.5,3143.0,7455.0,2000.3333333333333,0,0.0,2891,31509,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_1000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,99.0,grok-4_vs_gpt-5-nano,weak_first,1000,1.0,True,10,371682,4588.666666666667,81,2527.5,5339.1,6936.7,2089.9666666666667,0,4715.111111111111,5055,32239,34980,38289,36268,41099,44042,36172,37191,37753,28594
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_1000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,True,1.0,grok-4_vs_gpt-5-nano,weak_first,1000,1.0,True,10,344436,4252.2962962962965,81,1383.0,3537.4,7350.533333333334,1893.0666666666666,0,3220.8888888888887,2766,31093,31098,39025,35231,35619,38171,33985,32967,34540,29941
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_2000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,grok-4_vs_gpt-5-nano,weak_first,2000,0.0,True,1,36416,4046.222222222222,9,2641.5,4235.0,7118.0,1848.0,0,0.0,5283,31133,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_2000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,True,100.0,grok-4_vs_gpt-5-nano,weak_first,2000,0.0,True,1,36986,4109.555555555556,9,1386.5,3812.0,8387.333333333334,1746.3333333333333,0,0.0,2773,34213,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_2000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,79.0,grok-4_vs_gpt-5-nano,weak_first,2000,0.25,True,1,38757,4306.333333333333,9,3636.0,4213.0,7574.666666666667,1516.0,0,0.0,7272,31485,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_2000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,True,87.0,grok-4_vs_gpt-5-nano,weak_first,2000,0.25,True,1,37613,4179.222222222223,9,1415.0,3615.0,8480.666666666666,1908.6666666666667,0,0.0,2830,34783,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_2000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,69.0,grok-4_vs_gpt-5-nano,weak_first,2000,0.5,True,1,38900,4322.222222222223,9,2501.5,4361.0,7973.0,1872.3333333333333,0,0.0,5003,33897,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_2000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,True,84.0,grok-4_vs_gpt-5-nano,weak_first,2000,0.5,True,1,39047,4338.555555555556,9,1403.5,3945.0,8824.333333333334,1940.6666666666667,0,0.0,2807,36240,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_2000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,51.0,grok-4_vs_gpt-5-nano,weak_first,2000,0.75,True,1,39931,4436.777777777777,9,2680.0,4045.0,7957.333333333333,2218.0,0,0.0,5360,34571,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_2000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,True,83.0,grok-4_vs_gpt-5-nano,weak_first,2000,0.75,True,1,34770,3863.3333333333335,9,1438.5,3885.0,7489.333333333333,1846.6666666666667,0,0.0,2877,31893,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_3000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,98.0,grok-4_vs_gpt-5-nano,weak_first,3000,0.0,True,1,42965,4773.888888888889,9,3011.0,6040.0,8856.0,1445.0,0,0.0,6022,36943,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_3000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,True,100.0,grok-4_vs_gpt-5-nano,weak_first,3000,0.0,True,1,32339,3593.222222222222,9,1368.5,2417.0,7321.0,1740.6666666666667,0,0.0,2737,29602,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_3000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,67.0,grok-4_vs_gpt-5-nano,weak_first,3000,0.25,True,1,39078,4342.0,9,2634.0,5030.0,7486.333333333333,2107.0,0,0.0,5268,33810,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_3000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,True,88.0,grok-4_vs_gpt-5-nano,weak_first,3000,0.25,True,1,31372,3921.5,9,1354.0,0.0,7659.333333333333,1895.3333333333333,0,0.0,2708,28664,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_3000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,65.0,grok-4_vs_gpt-5-nano,weak_first,3000,0.5,True,1,48621,5402.333333333333,9,2678.0,5601.0,10534.333333333334,2020.3333333333333,0,0.0,5356,43265,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_3000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,True,79.0,grok-4_vs_gpt-5-nano,weak_first,3000,0.5,True,1,47308,5913.5,9,1416.5,0.0,12651.666666666666,2173.3333333333335,0,0.0,2833,44475,0,0,0,0,0,0,0,0,0
